FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2020-01-22 15:24:47.145Z,342.75,342.5,3,1128,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,342.75,290.94,12.31,11.496988,-4.399472,0.26,-16.33,8653.77,12.31,110.94,10,3,23526,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.472,29.190823,16690,37950,0
Data,2020-01-22 15:24:47.395Z,343,343,3,1129,0,343,348.288391,-24.346575,24.773098,-20.42337,0.379976,-38.889688,-24.289022,336.404504,337.68556,-16.601708,8474.124981,0,-999,292.01,12.53,11.616794,-4.695848,0.29,-16.3,8649.69,12.53,112.01,10,3,45917,0,-57.619969,14.284846,1.41,1.67,49910,0,0,0,65535,0,1,0,0,0,0,4104,0,6525,2,0,38,52614,0,192510299,929,5.568,29.155771,16690,19200,0
Data,2020-01-22 15:24:47.645Z,343.25,343,3,1129,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,343.25,291.87,12.59,11.683916,-4.689799,0.26,-16.72,8644.89,12.59,111.87,9,3,52348,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.568,29.155771,16690,19200,0
Data,2020-01-22 15:24:47.895Z,343.5,343.5,3,1130,0,343.5,348.656158,-24.264584,24.550402,-20.376183,0.378934,-38.906107,-24.20717,336.413806,337.690958,-15.378208,8466.435877,0,-999,291.89,12.66,11.747231,-4.719975,0.31,-16.53,8641.05,12.66,111.89,10,3,33694,0,-57.619916,14.284825,1.4,1.65,51497,0,0,0,65535,0,1,0,0,0,0,4104,0,6539,2,0,38,6462,0,192510299,929,5.601,29.155771,16690,56534,0
Data,2020-01-22 15:24:48.145Z,343.75,343.5,3,1130,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,343.75,292.12,13,12.043164,-4.89512,0.37,-16.29,8637.29,13,112.12,11,3,21131,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.601,29.155771,16690,56534,0
Data,2020-01-22 15:24:48.395Z,344,344,3,1131,0,344,349.053528,-24.20565,24.514219,-20.268198,0.379944,-38.869138,-24.14807,336.383862,337.664007,-16.602498,8458.134628,0,-999,291.63,12.69,11.796416,-4.677678,0.3,-16.13,8633.49,12.69,111.63,11,3,25191,0,-57.61986,14.284802,1.4,1.64,62226,0,0,0,29566,0,1,0,0,0,0,4104,0,6522,2,0,38,2575,0,192510299,929,5.614,29.120745,16690,59258,0
Data,2020-01-22 15:24:48.645Z,344.25,344,3,1131,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,344.25,291.34,12.36,11.512566,-4.497824,0.24,-16.12,8629.57,12.36,111.34,12,3,29093,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.614,29.120745,16690,59258,0
Data,2020-01-22 15:24:48.895Z,344.5,344.5,3,1132,0,344.5,349.421906,-24.094868,24.28802,-20.189476,0.379785,-38.862942,-24.037286,336.432048,337.711269,-15.379566,8450.444845,0,-999,291.78,12.35,11.4684,-4.58239,0.22,-16.17,8625.48,12.35,111.78,11,3,44734,0,-999,-999,-999,-999,29174,1,0,0,65535,0,1,0,0,0,0,4104,0,6599,2,0,38,46879,0,192510299,929,5.543,29.120745,16690,51084,0
Data,2020-01-22 15:24:49.145Z,344.75,344.5,3,1132,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,344.75,292.8,12.25,11.292824,-4.747066,0.23,-16.27,8621.25,12.25,112.8,10,3,34735,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.543,29.120745,16690,51084,0
Data,2020-01-22 15:24:49.395Z,345,345,3,1133,0,345,349.813904,-24.019751,24.128299,-20.111839,0.379403,-38.861834,-23.962209,336.42562,337.70314,-16.354017,8442.267837,0,-999,292.55,12.05,11.12872,-4.621049,0.26,-16.51,8616.86,12.05,112.55,11,3,20144,0,-57.619757,14.284764,1.39,1.62,29054,0,0,0,65535,0,1,0,0,0,0,4104,0,6610,2,0,38,21944,0,192510299,929,5.601,29.085733,16690,17992,0
Data,2020-01-22 15:24:49.645Z,345.25,345,3,1133,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,345.25,291.82,12.21,11.335228,-4.538358,0.25,-16.58,8612.66,12.21,111.82,11,3,37855,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.601,29.085733,16690,17992,0
Data,2020-01-22 15:24:49.895Z,345.5,345.5,3,1134,0,345.5,350.207245,-21.979738,-999,20.059219,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20803,1,-999,-999,-999,-999,28305,1,0,0,0,1,0,0,0,0,4104,0,6594,521,38,0,242,37755,1,-999,5562,-999,0,7508,43348,1
Data,2020-01-22 15:24:50.145Z,345.75,345.5,3,1134,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,7804,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,5562,-999,0,7508,43348,1
Data,2020-01-22 15:24:50.395Z,346,346,3,1135,0,346,350.641327,-23.923542,23.987763,-19.939253,0.379549,-38.835085,-23.865956,336.328212,337.605361,-17.235768,8425.032068,0,-999,291.93,12.43,11.530576,-4.642276,0.28,-16.52,8600.42,12.43,111.93,9,3,3101,0,-57.619651,14.284722,1.37,1.6,47458,0,0,0,65535,0,1,0,0,0,0,4104,0,6588,2,0,38,56643,0,192510299,929,5.588,29.015774,16690,21320,0
Data,2020-01-22 15:24:50.645Z,346.25,346,3,1135,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,346.25,291.28,12.11,11.284316,-4.395034,0.28,-16.46,8596.27,12.11,111.28,9,3,35412,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.588,29.015774,16690,21320,0
Data,2020-01-22 15:24:50.895Z,346.5,346.5,3,1136,0,346.5,350.985382,-23.828341,23.870248,-19.819868,0.380538,-38.800214,-23.770583,336.362326,337.642449,-14.315355,8417.874391,0,-999,291.47,12.14,11.297597,-4.44341,0.27,-16.4,8592.07,12.14,111.47,10,3,3526,0,-57.619598,14.284702,1.36,1.59,58664,0,0,0,65535,0,1,0,0,0,0,4104,0,6566,2,0,39,65283,0,192510299,929,5.504,28.980822,16690,27347,0
Data,2020-01-22 15:24:51.145Z,346.75,346.5,3,1136,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,346.75,291.4,12.05,11.219223,-4.396765,0.26,-16.35,8587.93,12.05,111.4,11,3,47070,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.504,28.980822,16690,27347,0
Data,2020-01-22 15:24:51.395Z,347,347,3,1137,0,347,351.405548,-23.7544,23.750736,-19.691195,0.380681,-38.784911,-23.696604,336.346973,337.627138,-17.469065,8409.139858,0,-999,292.23,12.06,11.163612,-4.562606,0.25,-16.49,8583.66,12.06,112.23,11,3,15717,0,-57.619546,14.28468,1.34,1.58,40946,0,0,0,65535,0,1,0,0,0,0,4104,0,6562,2,0,39,3785,0,192510299,929,5.549,28.945894,16690,57399,0
Data,2020-01-22 15:24:51.645Z,347.25,347,3,1137,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,347.25,292.02,12.13,11.245153,-4.547904,0.24,-16.42,8579.43,12.13,112.02,11,3,19459,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.549,28.945894,16690,57399,0
Data,2020-01-22 15:24:51.895Z,347.5,347.5,3,1138,0,347.5,351.793091,-23.665503,23.611633,-19.584814,0.38104,-38.765001,-23.607631,336.360814,337.641784,-16.09945,8401.090133,0,-999,291.14,12.14,11.323002,-4.378267,0.25,-16.32,8575.36,12.14,111.14,9,3,58258,0,-57.619493,14.284658,1.33,1.57,46203,0,0,0,65535,0,1,0,0,0,0,4104,0,6510,2,0,39,38965,0,192510299,929,5.568,28.945894,16690,61550,0
Data,2020-01-22 15:24:52.145Z,347.75,347.5,3,1138,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,347.75,291.3,12.07,11.245513,-4.384442,0.23,-16.3,8571.2,12.07,111.3,8,3,55946,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.568,28.945894,16690,61550,0
Data,2020-01-22 15:24:52.395Z,348,348,3,1139,0,348,352.166565,-23.579731,23.460354,-19.483318,0.381095,-38.753253,-23.521831,336.37436,337.655126,-15.503662,8393.338302,0,-999,292.23,11.97,11.080301,-4.528556,0.27,-16.37,8567.07,11.97,112.23,8,3,11409,0,-57.61944,14.284637,1.32,1.57,61365,0,0,0,60818,0,1,0,0,0,0,4104,0,6527,2,0,38,1945,0,192510299,929,5.556,28.945894,16690,22315,0
Data,2020-01-22 15:24:52.645Z,348.25,348,3,1139,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,348.25,293,11.92,10.972418,-4.657515,0.25,-16.56,8562.7,11.92,113,9,3,28870,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.556,28.945894,16690,22315,0
Data,2020-01-22 15:24:52.895Z,348.5,348.5,3,1140,0,348.5,352.634644,-23.496342,23.332022,-19.383974,0.381324,-38.734442,-23.438388,336.358952,337.640004,-19.414265,8383.63117,0,-999,293.94,11.65,10.647761,-4.727334,0.23,-16.66,8558.43,11.65,113.94,8,3,63297,0,-57.61939,14.284613,1.32,1.56,46183,0,0,0,50547,0,1,0,0,0,0,4104,0,6555,2,0,38,29127,0,192510299,929,5.543,28.91098,16690,57696,0
Data,2020-01-22 15:24:53.145Z,348.75,348.5,3,1140,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,348.75,294.06,11.64,10.628705,-4.745547,0.23,-16.76,8554.05,11.64,114.06,8,3,6057,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.543,28.91098,16690,57696,0
Data,2020-01-22 15:24:53.395Z,349,349,3,1141,0,349,353.009705,-23.433641,23.204387,-19.272137,0.380952,-38.733596,-23.375729,336.341156,337.620565,-15.542179,8375.86008,0,-999,292.51,11.71,10.817847,-4.483111,0.23,-16.6,8550.11,11.71,112.51,10,3,4682,0,-57.619339,14.284591,1.32,1.56,1624,0,0,0,65535,0,1,0,0,0,0,4104,0,6577,2,0,39,30025,0,192510299,929,5.556,28.876087,16690,44320,0
Data,2020-01-22 15:24:53.645Z,349.25,349,3,1141,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,349.25,286.71,12.84,12.297797,-3.691856,0.37,-16.37,8546.4,12.84,106.71,11,3,42955,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.556,28.876087,16690,44320,0
Data,2020-01-22 15:24:53.895Z,349.5,349.5,3,1142,0,349.5,353.346893,-23.379644,22.998001,-19.239012,0.379016,-38.773913,-23.322014,336.322039,337.594584,-13.961948,8368.879106,0,-999,289.46,12.16,11.465352,-4.051088,0.34,-16.33,8542.42,12.16,109.46,9,3,63063,0,-57.619283,14.284573,1.32,1.56,19076,0,0,0,65535,0,1,0,0,0,0,4104,0,6596,2,0,38,25767,0,192510299,929,5.543,28.841217,16690,51608,0
Data,2020-01-22 15:24:54.145Z,349.75,349.5,3,1142,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,349.75,291.69,11.89,11.048153,-4.394361,0.25,-16.29,8538.4,11.89,111.69,8,3,1442,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.543,28.841217,16690,51608,0
Data,2020-01-22 15:24:54.395Z,350,350,3,1143,0,350,353.759857,-23.272366,22.657353,-19.234137,0.376533,-38.826514,-23.215088,336.354111,337.617881,-17.086916,8360.335648,0,-999,291.63,11.99,11.145707,-4.41965,0.36,-16.29,8534.34,11.99,111.63,9,3,14124,0,-57.619232,14.284553,1.34,1.57,46201,0,0,0,55757,0,1,0,0,0,0,4104,0,6509,2,0,39,59532,0,192510299,673,5.601,28.841217,16690,17803,1
Data,2020-01-22 15:24:54.645Z,350.25,350,3,1143,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,350.25,291.65,11.68,10.856033,-4.30917,0.23,-16.27,8530.35,11.68,111.65,10,3,17676,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,673,5.601,28.841217,16690,17803,1
Data,2020-01-22 15:24:54.895Z,350.5,350.5,3,1144,0,350.5,354.097504,-23.187191,22.443639,-19.216215,0.37545,-38.845244,-23.130059,336.376972,337.636756,-13.961107,8353.355094,0,-999,291.79,11.63,10.799044,-4.317123,0.25,-16.26,8526.3,11.63,111.79,10,3,1946,0,-57.619183,14.284534,1.34,1.58,46656,0,0,0,30157,0,1,0,0,0,0,4104,0,6523,2,0,39,40415,0,192510299,929,5.446,28.806362,16690,32984,0
Data,2020-01-22 15:24:55.145Z,350.75,350.5,3,1144,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,350.75,290.9,11.56,10.799404,-4.123891,0.34,-16.25,8522.18,11.56,110.9,8,3,29801,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.446,28.806362,16690,32984,0
Data,2020-01-22 15:24:55.395Z,351,351,3,1145,0,351,354.511993,-23.089394,22.29944,-19.149452,0.375845,-38.823633,-23.032179,336.396008,337.656696,-17.126518,8344.791835,0,-999,291.3,11.49,10.705132,-4.173757,0.31,-16.25,8518.06,11.49,111.3,11,3,991,0,-57.619133,14.284514,1.35,1.58,32958,0,0,0,57097,0,1,0,0,0,0,4104,0,6568,2,0,39,39941,0,192510299,929,5.614,28.77153,16690,37942,0
Data,2020-01-22 15:24:55.645Z,351.25,351,3,1145,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,351.25,291.37,11.42,10.634838,-4.161325,0.27,-16.26,8513.93,11.42,111.37,10,3,4343,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.614,28.77153,16690,37942,0
Data,2020-01-22 15:24:55.895Z,351.5,351.5,3,1146,0,351.5,354.934814,-23.028847,22.350349,-19.016985,0.378278,-38.749206,-22.971248,336.362772,337.631204,-17.455685,8336.063993,0,-999,291.46,11.51,10.712049,-4.210952,0.28,-16.3,8509.79,11.51,111.46,10,3,39395,0,-57.619084,14.284494,1.34,1.59,39337,0,0,0,59489,0,1,0,0,1024,0,4104,0,6505,2,0,39,65375,1,192510299,929,5.562,28.77153,16690,50461,0
Data,2020-01-22 15:24:56.145Z,351.75,351.5,3,1146,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,351.75,290,11.45,10.759481,-3.916131,0.31,-16.3,8505.73,11.45,110,10,3,57051,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.562,28.77153,16690,50461,0
Data,2020-01-22 15:24:56.395Z,352,352,3,1147,0,352,355.382263,-22.94644,22.190732,-18.951296,0.377848,-38.747992,-22.888887,336.352377,337.618909,-18.455063,8326.836461,0,-999,290.21,11.65,10.932741,-4.024632,0.37,-16.29,8501.62,11.65,110.21,9,3,9270,1,-57.619034,14.284476,1.37,1.63,18103,0,0,0,22882,0,1,0,0,0,0,4104,0,6521,2,0,38,48193,0,192510299,929,5.575,28.736713,16690,5110,0
Data,2020-01-22 15:24:56.645Z,352.25,352,3,1147,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,352.25,288.65,11.09,10.507661,-3.54643,0.35,-16.27,8497.5,11.09,108.65,9,3,56275,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.575,28.736713,16690,5110,0
Data,2020-01-22 15:24:56.895Z,352.5,352.5,3,1148,0,352.5,355.697784,-22.861254,22.006261,-18.884525,0.377205,-38.75594,-22.80378,336.381506,337.645556,-13.004088,8320.334417,0,-999,288.93,11.04,10.442909,-3.581517,0.28,-16.26,8493.39,11.04,108.93,9,3,14522,0,-57.618987,14.284461,1.37,1.65,5261,0,0,0,65535,0,1,0,0,0,0,4104,0,6572,2,0,38,30075,0,192510299,929,5.562,28.701916,16690,29004,0
Data,2020-01-22 15:24:57.145Z,352.75,352.5,3,1148,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,352.75,290.03,11.37,10.682267,-3.894363,0.26,-16.29,8489.27,11.37,110.03,8,3,44006,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.562,28.701916,16690,29004,0
Data,2020-01-22 15:24:57.395Z,353,353,3,1149,0,353,356.135254,-22.808584,21.919621,-18.818815,0.377009,-38.74903,-22.751128,336.33404,337.596986,-18.016024,8311.326405,0,-999,288.66,11.21,10.620734,-3.586658,0.28,-16.32,8485.17,11.21,108.66,8,3,3702,0,-999,-999,-999,-999,56202,1,0,0,65535,0,1,0,0,0,0,4104,0,6533,2,0,38,19647,0,192510299,929,5.601,28.667141,16690,64641,0
Data,2020-01-22 15:24:57.645Z,353.25,353,3,1149,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,353.25,289.64,11.27,10.614346,-3.78795,0.33,-16.34,8481.05,11.27,109.64,10,3,17844,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.601,28.667141,16690,64641,0
Data,2020-01-22 15:24:57.895Z,353.5,353.5,3,1150,0,353.5,356.520813,-22.724628,21.763662,-18.73847,0.376704,-38.746365,-22.667199,336.342733,337.604265,-15.864219,8303.394295,0,-999,287.4,10.93,10.429847,-3.268516,0.28,-16.26,8477.08,10.93,107.4,11,3,53228,0,-57.618889,14.284428,1.37,1.69,43657,0,0,0,55489,0,1,0,0,0,0,4104,0,6552,2,0,38,10275,0,192510299,929,5.562,28.667141,16690,17440,0
Data,2020-01-22 15:24:58.145Z,353.75,353.5,3,1150,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,353.75,289.33,11.1,10.474268,-3.674195,0.24,-16.44,8472.6,11.1,109.33,11,3,23535,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.562,28.667141,16690,17440,0
Data,2020-01-22 15:24:58.395Z,354,354,3,1151,0,354,356.90799,-22.652042,21.632459,-18.668442,0.37643,-38.742871,-22.594638,336.3358,337.596021,-15.918487,8295.435052,0,-999,288.47,11.14,10.566175,-3.529242,0.22,-16.51,8468.33,11.14,108.47,10,3,64039,0,-57.618841,14.284411,1.35,1.66,34185,0,0,0,46092,0,1,0,0,0,0,4104,0,6560,2,0,38,62796,0,192510299,929,5.433,28.632381,16690,58782,0
Data,2020-01-22 15:24:58.645Z,354.25,354,3,1151,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,354.25,288.93,11.39,10.773979,-3.695061,0.23,-16.58,8464.13,11.39,108.93,11,3,59505,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.433,28.632381,16690,58782,0
Data,2020-01-22 15:24:58.895Z,354.5,354.5,3,1152,0,354.5,357.303955,-22.579472,21.557245,-18.570702,0.377112,-38.714445,-22.521947,336.326565,337.588671,-16.266706,8287.301699,0,-999,289.96,11.01,10.348642,-3.758418,0.26,-16.63,8459.94,11.01,109.96,10,3,1279,0,-57.618792,14.284395,1.35,1.67,25713,0,0,0,61764,0,1,0,0,0,0,4104,0,6506,2,0,39,64556,0,192510299,929,5.556,28.597645,16690,44565,0
Data,2020-01-22 15:24:59.145Z,354.75,354.5,3,1152,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,354.75,288.14,10.95,10.40577,-3.409172,0.2,-16.79,8455.54,10.95,108.14,10,3,27870,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.556,28.597645,16690,44565,0
Data,2020-01-22 15:24:59.395Z,355,355,3,1153,0,355,357.736664,-22.462717,21.338639,-18.510416,0.376691,-38.713519,-22.40523,336.366825,337.627084,-17.762266,8278.420566,0,-999,287.78,11.2,10.665044,-3.420065,0.18,-16.81,8451.36,11.2,107.78,9,3,47605,0,-57.618744,14.28438,1.33,1.64,57013,0,0,0,19459,0,1,0,0,0,0,4104,0,6535,2,0,37,38735,0,192510299,929,5.543,28.562923,16690,17087,0
Data,2020-01-22 15:24:59.645Z,355.25,355,3,1153,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,355.25,288.78,11.23,10.632134,-3.615333,0.18,-16.74,8447.36,11.23,108.78,9,3,51831,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.543,28.562923,16690,17087,0
Data,2020-01-22 15:25:00.395Z,356,356,3,1155,0,356,358.543549,-22.284426,21.040283,-18.370342,0.376448,-38.697845,-22.226935,336.389229,337.64786,-999,-999,1,-999,287.62,11.51,10.970009,-3.484107,0.16,-16.58,8435.53,11.51,107.62,10,3,62562,0,-57.618648,14.284349,1.29,1.57,38814,0,0,0,21987,0,1,0,0,0,0,4104,0,6489,2,0,38,35133,0,192510299,929,5.581,28.528219,16690,53536,0
Data,2020-01-22 15:25:00.645Z,356.25,356,3,1155,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,356.25,284.41,11.33,10.973555,-2.819572,0.18,-16.7,8431.27,11.33,104.41,11,3,41096,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.581,28.528219,16690,53536,0
Data,2020-01-22 15:25:00.895Z,356.5,356.5,3,1156,0,356.5,358.915131,-22.221931,20.959116,-18.322025,0.376671,-38.681973,-22.164392,336.373364,337.632369,-16.100199,8254.270267,0,-999,285.89,11.44,11.002867,-3.132173,0.19,-16.71,8427.1,11.44,105.89,11,3,35152,0,-57.618598,14.284337,1.3,1.56,49468,0,0,0,32678,0,1,0,0,0,0,4104,0,6488,2,0,38,16358,0,192510299,929,5.568,28.528219,16690,56266,0
Data,2020-01-22 15:25:01.145Z,356.75,356.5,3,1156,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,356.75,288.56,11.33,10.740736,-3.606311,0.19,-16.67,8423.01,11.33,108.56,10,3,49963,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.568,28.528219,16690,56266,0
Data,2020-01-22 15:25:01.395Z,357,357,3,1157,0,357,359.295654,-22.164783,20.836113,-18.261225,0.375946,-38.690412,-22.107342,336.348023,337.60422,-15.571503,8246.484515,0,-999,288.36,11.3,10.724786,-3.559348,0.18,-16.64,8418.94,11.3,108.36,10,3,7712,0,-57.618549,14.28432,1.3,1.54,14872,0,0,0,20559,0,1,0,0,0,0,4104,0,6609,2,0,39,36797,0,192510299,929,5.607,28.49354,16690,41139,0
Data,2020-01-22 15:25:01.645Z,357.25,357,3,1157,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,357.25,287.95,11.28,10.730955,-3.476348,0.19,-16.64,8414.76,11.28,107.95,9,3,53087,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510299,929,5.607,28.49354,16690,41139,0
Data,2020-01-22 15:25:01.895Z,357.5,357.5,3,1158,0,357.5,359.769318,-22.100422,20.794635,-18.165634,0.376828,-38.654738,-22.042831,336.307534,337.566207,-19.364557,8236.802237,0,-999,288.28,11.54,10.957634,-3.619648,0.2,-16.6,8410.63,11.54,108.28,9,3,65487,0,-57.618499,14.284303,1.29,1.54,37278,0,0,0,65535,0,1,0,0,0,0,4104,0,6522,2,0,37,36036,0,192510299,929,5.44,28.458874,16690,17692,0
