AVAPS-T01 STA 232150627 240818 142638.75
AVAPS-T01 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D01 S10 232150627 240818 143117.00  278.59 -35.26 999.00  65.38  17.71 -17.20  -30.922004   1.879607 99999.00  12 999.00 999.00  12  0.47 10293.43
AVAPS-D01 S10 232150627 240818 143117.25 9999.00  99.00 999.00  62.88  17.98 -17.07  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.34 99999.00
AVAPS-D01 S10 232150627 240818 143117.50  278.99 -35.18  47.33  65.36  17.42 -17.41  -30.922076   1.879572 99999.00  11  47.33 999.00  11  0.44 10284.52
AVAPS-D01 S10 232150627 240818 143117.75 9999.00  99.00 999.00  65.32  17.95 -17.66  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.47 99999.00
AVAPS-D01 S00 232150627 240818 143118.00  279.31 -35.10  47.23  63.82  17.70 -17.12  -30.922148   1.879538  9958.56  10  47.23 999.00  10  0.35 10275.66
AVAPS-D01 S11 232150627 240818 143118.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143118.50  279.65 -35.03  47.88  64.46  18.07 -17.05  -30.922221   1.879505  9950.14  11  47.88 999.00  11  0.42 10266.96
AVAPS-D01 S10 232150627 240818 143118.75 9999.00  99.00 999.00  64.33  17.46 -17.48  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.32 99999.00
AVAPS-D01 S00 232150627 240818 143119.00  280.04 -34.96  48.45  66.29  17.77 -17.20  -30.922293   1.879471  9940.55  12  48.45 999.00  12  0.49 10258.15
AVAPS-D01 S10 232150627 240818 143119.25 9999.00  99.00 999.00  63.91  17.96 -17.23  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.34 99999.00
AVAPS-D01 S01 232150627 240818 143119.50  280.40 -34.90  48.72  65.14  17.52 -17.55  999.000000  99.000000  9931.38  12  48.72 999.00  12  0.35 99999.00
AVAPS-D01 S11 232150627 240818 143119.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143120.00  280.74 -34.83  49.00  65.26  17.89 -16.99  -30.922438   1.879404  9922.92  12  49.00 999.00  12  0.33 10240.41
AVAPS-D01 S10 232150627 240818 143120.25 9999.00  99.00 999.00  65.08  17.43 -17.41  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D01 S00 232150627 240818 143120.50  281.13 -34.77  49.40  67.05  17.68 -17.50  999.000000  99.000000  9913.46  11  49.40 999.00  11  0.55 99999.00
AVAPS-D01 S10 232150627 240818 143120.75 9999.00  99.00 999.00  66.07  17.79 -17.19  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.34 99999.00
AVAPS-D01 S00 232150627 240818 143121.00  281.46 -34.70  50.16  65.25  17.47 -16.79  -30.922583   1.879339  9905.08  12  50.16 999.00  12  0.31 10222.77
AVAPS-D01 S10 232150627 240818 143121.25 9999.00  99.00 999.00  67.51  17.78 -17.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.50 99999.00
AVAPS-D01 S00 232150627 240818 143121.50  281.79 -34.65  51.12  64.92  17.85 -17.00  -30.922656   1.879307  9896.92  12  51.12 999.00  12  0.36 10214.09
AVAPS-D01 S10 232150627 240818 143121.75 9999.00  99.00 999.00  66.54  17.29 -17.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.40 99999.00
AVAPS-D01 S11 232150627 240818 143122.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143122.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143122.50  282.47 -34.50  52.66  67.62  17.38 -17.00  -30.922801   1.879242  9880.04  12  52.66 999.00  12  0.55 10196.66
AVAPS-D01 S10 232150627 240818 143122.75 9999.00  99.00 999.00  66.46  17.99 -16.93  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.34 99999.00
AVAPS-D01 S00 232150627 240818 143123.00  282.86 -34.43  53.14  66.56  17.38 -17.00  -30.922874   1.879211  9870.39  12  53.14 999.00  12  0.35 10187.83
AVAPS-D01 S10 232150627 240818 143123.25 9999.00  99.00 999.00  67.76  17.43 -16.91  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.54 99999.00
AVAPS-D01 S00 232150627 240818 143123.50  283.24 -34.35  53.46  65.52  17.83 -16.39  -30.922946   1.879180  9861.23  12  53.46 999.00  12  0.33 10179.21
AVAPS-D01 S10 232150627 240818 143123.75 9999.00  99.00 999.00  67.17  17.03 -17.18  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.39 99999.00
AVAPS-D01 S00 232150627 240818 143124.00  283.55 -34.28  53.79  67.70  17.55 -17.14  -30.923018   1.879149  9853.48  12  53.79 999.00  12  0.44 10170.46
AVAPS-D01 S10 232150627 240818 143124.25 9999.00  99.00 999.00  65.89  17.24 -17.30  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D01 S11 232150627 240818 143124.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143124.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143125.00  284.26 -34.12  53.87  65.63  16.94 -17.35  -30.923160   1.879088  9835.87  12  53.87 999.00  12  0.35 10153.06
AVAPS-D01 S10 232150627 240818 143125.25 9999.00  99.00 999.00  68.06  17.27 -17.23  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.52 99999.00
AVAPS-D01 S00 232150627 240818 143125.50  284.62 -34.05  54.45  65.03  17.57 -16.86  -30.923232   1.879057  9827.21  12  54.45 999.00  12  0.39 10144.22
AVAPS-D01 S10 232150627 240818 143125.75 9999.00  99.00 999.00  65.97  17.00 -17.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.34 99999.00
AVAPS-D01 S00 232150627 240818 143126.00  285.00 -34.00  55.35  66.53  17.14 -17.29  -30.923302   1.879025  9817.77  12  55.35 999.00  12  0.51 10135.42
AVAPS-D01 S10 232150627 240818 143126.25 9999.00  99.00 999.00  64.64  17.24 -17.41  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.41 99999.00
AVAPS-D01 S00 232150627 240818 143126.50  285.37 -33.94  55.91  64.87  16.86 -16.85  -30.923372   1.878993  9808.62  12  55.91 999.00  12  0.32 10126.54
AVAPS-D01 S10 232150627 240818 143126.75 9999.00  99.00 999.00  65.70  17.41 -16.86  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.52 99999.00
AVAPS-D01 S00 232150627 240818 143127.00  285.60 -33.87  56.30  64.24  16.84 -17.51  -30.923441   1.878960  9802.95  12  56.30 999.00  12  0.34 10117.73
AVAPS-D01 S10 232150627 240818 143127.25 9999.00  99.00 999.00  66.37  16.98 -17.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.53 99999.00
AVAPS-D01 S01 232150627 240818 143127.50  286.04 -33.80  56.72  53.87  17.50 -17.14  -30.923511   1.878928  9792.31  12  56.72 999.00  12  0.40 10108.90
AVAPS-D01 S10 232150627 240818 143127.75 9999.00  99.00 999.00  64.62  16.99 -16.50  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.40 99999.00
AVAPS-D01 S01 232150627 240818 143128.00  286.39 -33.73  56.99  65.62  17.61 -11.72  -30.923581   1.878895  9783.57  12  56.99 999.00  12  0.45 10100.27
AVAPS-D01 S11 232150627 240818 143128.25 9999.00  99.00 999.00  64.61  16.91 -16.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D01 S00 232150627 240818 143128.50  286.74 -33.65  57.20  66.64  16.78 -17.42  -30.923651   1.878863  9775.13  12  57.20 999.00  12  0.44 10091.36
AVAPS-D01 S10 232150627 240818 143128.75 9999.00  99.00 999.00  65.72  17.09 -17.19  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.48 99999.00
AVAPS-D01 S00 232150627 240818 143129.00  287.07 -33.59  57.60  64.69  16.91 -17.82  -30.923720   1.878831  9766.97  12  57.60 999.00  12  0.32 10082.50
AVAPS-D01 S10 232150627 240818 143129.25 9999.00  99.00 999.00  64.46  16.50 -17.26  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.37 99999.00
AVAPS-D01 S01 232150627 240818 143129.50  287.48 -33.54  58.76  65.29  16.81 -16.76  -30.923788   1.878799  9757.13  12  58.76 999.00  12  0.50 10073.57
AVAPS-D01 S10 232150627 240818 143129.75 9999.00  99.00 999.00  63.26  16.78 -17.13  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.32 99999.00
AVAPS-D01 S00 232150627 240818 143130.00  287.80 -33.52  60.83  66.14  16.49 -16.36  -30.923856   1.878767  9749.19  12  60.83 999.00  12  0.48 10064.88
AVAPS-D01 S10 232150627 240818 143130.25 9999.00  99.00 999.00  62.64  16.89 -16.97  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.36 99999.00
AVAPS-D01 S11 232150627 240818 143130.50 9999.00   0.00 999.00 275.83 158.78  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143130.75 9999.00  99.00 999.00 999.00 171.58  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 12.90 99999.00
AVAPS-D01 S11 232150627 240818 143131.00  288.54 -33.46  64.93 999.00 999.00  99.00  999.000000  99.000000 99999.00   0  64.93 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143131.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143131.50  288.94 -33.40  66.13 999.00 999.00  99.00  999.000000  99.000000 99999.00   3  66.13 999.00   3 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143131.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143132.00  289.31 -33.34  67.18  66.05  16.76 -17.64  -30.924123   1.878638  9712.59  12  67.18 999.00  12  0.48 10029.44
AVAPS-D01 S10 232150627 240818 143132.25 9999.00  99.00 999.00  63.96  16.87 -16.99  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D01 S00 232150627 240818 143132.50  289.63 -33.27  67.82  66.91  16.36 -17.48  -30.924191   1.878606  9704.75  12  67.82 999.00  12  0.46 10020.49
AVAPS-D01 S10 232150627 240818 143132.75 9999.00  99.00 999.00  66.29  17.04 -17.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.37 99999.00
AVAPS-D01 S11 232150627 240818 143133.00  289.95   0.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143133.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143133.50  290.33 -33.11  68.30  66.33  16.20 -16.81  999.000000  99.000000  9687.89  12  68.30 999.00  12  0.36 99999.00
AVAPS-D01 S11 232150627 240818 143133.75 9999.00  99.00 999.00  67.33  16.66 -11.75  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.43 99999.00
AVAPS-D01 S00 232150627 240818 143134.00  290.66 -33.03  68.14  65.85  16.60 -16.93  -30.924396   1.878517  9679.75  12  68.14 999.00  12  0.23  9994.35
AVAPS-D01 S11 232150627 240818 143134.25 9999.00  99.00 999.00  67.46  16.48 -17.06  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.27 99999.00
AVAPS-D01 S00 232150627 240818 143134.50  291.06 -32.95  68.01  68.05  16.74 -17.09  -30.924465   1.878489  9670.13  12  68.01 999.00  12  0.30  9985.47
AVAPS-D01 S10 232150627 240818 143134.75 9999.00  99.00 999.00  66.84  16.65 -17.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D01 S00 232150627 240818 143135.00  291.41 -32.87  68.01  66.94  16.41 -17.10  -30.924534   1.878460  9661.70  12  68.01 999.00  12  0.18  9976.64
AVAPS-D01 S10 232150627 240818 143135.25 9999.00  99.00 999.00  68.25  16.35 -17.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D01 S10 232150627 240818 143135.50  291.73 -32.79  68.07  67.08  16.75 -17.04  -30.924602   1.878431 99999.00  12  68.07 999.00  12  0.18  9967.90
AVAPS-D01 S10 232150627 240818 143135.75 9999.00  99.00 999.00  68.56  16.19 -16.85  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S11 232150627 240818 143136.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143136.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S10 232150627 240818 143136.50  292.48 -32.63  68.25  69.07  16.43 -16.81  -30.924739   1.878377 99999.00  12  68.25 999.00  12  0.20  9950.75
AVAPS-D01 S10 232150627 240818 143136.75 9999.00  99.00 999.00  67.85  16.63 -16.84  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S10 232150627 240818 143137.00  292.82 -32.55  67.78  67.73  16.33 -16.82  999.000000  99.000000 99999.00  12  67.78 999.00  12  0.19 99999.00
AVAPS-D01 S10 232150627 240818 143137.25 9999.00  99.00 999.00  69.06  16.63 -16.79  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S00 232150627 240818 143137.50  293.19 -32.46  67.68  68.26  16.52 -16.76  -30.924877   1.878322  9618.78  12  67.68 999.00  12  0.18  9933.43
AVAPS-D01 S10 232150627 240818 143137.75 9999.00  99.00 999.00  68.95  16.44 -16.78  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S00 232150627 240818 143138.00  293.54 -32.38  67.33  68.11  16.59 -16.73  -30.924946   1.878294  9610.45  12  67.33 999.00  12  0.19  9924.84
AVAPS-D01 S10 232150627 240818 143138.25 9999.00  99.00 999.00  68.99  16.20 -16.72  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S00 232150627 240818 143138.50  293.93 -32.30  66.84  68.18  16.80 -16.72  -30.925015   1.878267  9601.04  12  66.84 999.00  12  0.18  9916.22
AVAPS-D01 S10 232150627 240818 143138.75 9999.00  99.00 999.00  67.60  16.36 -16.72  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S00 232150627 240818 143139.00  294.26 -32.22  66.69  69.01  16.82 -16.67  -30.925085   1.878239  9593.10  12  66.69 999.00  12  0.20  9907.68
AVAPS-D01 S10 232150627 240818 143139.25 9999.00  99.00 999.00  67.86  16.85 -16.70  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S10 232150627 240818 143139.50  294.61 -32.14  66.66  68.48  16.47 -16.79  -30.925154   1.878211 99999.00  12  66.66 999.00  12  0.18  9898.93
AVAPS-D01 S10 232150627 240818 143139.75 9999.00  99.00 999.00  69.57  16.73 -16.86  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D01 S00 232150627 240818 143140.00  294.94 -32.06  66.49  68.77  16.83 -16.87  -30.925224   1.878184  9576.88  12  66.49 999.00  12  0.17  9890.18
AVAPS-D01 S10 232150627 240818 143140.25 9999.00  99.00 999.00  68.20  16.71 -16.91  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143140.50  295.31 -31.98  66.24  69.83  16.64 -16.95  -30.925294   1.878158  9567.96  12  66.24 999.00  12  0.19  9881.41
AVAPS-D01 S10 232150627 240818 143140.75 9999.00  99.00 999.00  69.81  16.89 -17.02  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143141.00  295.68 -31.90  65.99  68.31  16.72 -16.97  -30.925365   1.878130  9559.22  12  65.99 999.00  12  0.18  9872.62
AVAPS-D01 S10 232150627 240818 143141.25 9999.00  99.00 999.00  70.34  16.88 -16.99  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S11 232150627 240818 143141.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143141.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143142.00  296.38 -31.73  65.03  69.74  16.94 -16.98  999.000000  99.000000  9542.37  12  65.03 999.00  12  0.19 99999.00
AVAPS-D01 S10 232150627 240818 143142.25 9999.00  99.00 999.00  68.69  16.92 -16.98  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143142.50  296.74 -31.64  64.61  69.31  16.81 -16.84  -30.925578   1.878050  9533.87  12  64.61 999.00  12  0.21  9846.63
AVAPS-D01 S10 232150627 240818 143142.75 9999.00  99.00 999.00  68.60  17.13 -16.84  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143143.00  297.10 -31.56  64.40  68.76  16.67 -16.88  -30.925648   1.878022  9525.25  12  64.40 999.00  12  0.18  9837.95
AVAPS-D01 S10 232150627 240818 143143.25 9999.00  99.00 999.00  70.06  16.93 -16.89  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S00 232150627 240818 143143.50  297.47 -31.48  64.06  68.34  17.08 -16.90  -30.925720   1.877994  9516.33  12  64.06 999.00  12  0.17  9829.27
AVAPS-D01 S10 232150627 240818 143143.75 9999.00  99.00 999.00  68.97  16.61 -17.01  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S10 232150627 240818 143144.00  297.66 -31.40  63.73  69.76  16.75 -17.04  -30.925790   1.877968 99999.00  12  63.73 999.00  12  0.19  9820.47
AVAPS-D01 S10 232150627 240818 143144.25 9999.00  99.00 999.00  69.45  17.03 -17.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S10 232150627 240818 143144.50  298.22 -31.31 999.00  68.34  16.88 -17.08  -30.925861   1.877940 99999.00  12 999.00 999.00  12  0.18  9811.68
AVAPS-D01 S10 232150627 240818 143144.75 9999.00  99.00 999.00  69.91  16.67 -17.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S00 232150627 240818 143145.00  298.62 -31.23  63.00  69.81  17.11 -17.05  999.000000  99.000000  9489.10  12  63.00 999.00  12  0.18 99999.00
AVAPS-D01 S10 232150627 240818 143145.25 9999.00  99.00 999.00  68.50  16.79 -16.97  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143145.50  298.96 -31.15  62.57  69.95  17.12 -16.90  -30.926003   1.877887  9481.06  12  62.57 999.00  12  0.20  9794.40
AVAPS-D01 S10 232150627 240818 143145.75 9999.00  99.00 999.00  68.87  16.90 -16.85  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S10 232150627 240818 143146.00  299.26  99.00 999.00  70.03  16.72 -16.86  -30.926074   1.877860 99999.00  12 999.00 999.00  12  0.21  9785.79
AVAPS-D01 S10 232150627 240818 143146.25 9999.00  99.00 999.00  69.91  17.16 -16.85  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.16 99999.00
AVAPS-D01 S10 232150627 240818 143146.50  299.64 -30.92  61.35  68.52  16.82 -16.84  999.000000  99.000000 99999.00  12  61.35 999.00  12  0.19 99999.00
AVAPS-D01 S11 232150627 240818 143146.75 9999.00  99.00 999.00  70.25 180.86 -16.86  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D01 S00 232150627 240818 143147.00  300.02 -30.90  61.36  68.94  17.21 -16.85  -30.926217   1.877806  9456.02  12  61.36 999.00  12  0.17  9768.48
AVAPS-D01 S11 232150627 240818 143147.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143147.50  300.34 -30.82  61.03  70.23  17.10 -16.99  -30.926288   1.877779  9448.30  12  61.03 999.00  12  0.19  9759.68
AVAPS-D01 S10 232150627 240818 143147.75 9999.00  99.00 999.00  68.73  17.13 -16.97  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143148.00  300.75 -30.73  60.69  69.98  16.68 -17.00  -30.926359   1.877752  9438.78  12  60.69 999.00  12  0.18  9750.94
AVAPS-D01 S10 232150627 240818 143148.25 9999.00  99.00 999.00  70.41  17.10 -16.97  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S01 232150627 240818 143148.50  301.09 -30.65  60.39  67.37  17.00 -57.96  999.000000  99.000000  9430.68  12  60.39 999.00  12  0.17 99999.00
AVAPS-D01 S11 232150627 240818 143148.75 9999.00  99.00 999.00 303.36 123.36  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143149.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143149.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S00 232150627 240818 143149.50  301.80 -30.48  59.70  70.62  17.10 -17.01  -30.926575   1.877672  9413.94  12  59.70 999.00  12  0.21  9724.75
AVAPS-D01 S10 232150627 240818 143149.75 9999.00  99.00 999.00  68.25  17.04 -16.99  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D01 S00 232150627 240818 143150.00  302.18 -30.40  59.19  70.12  16.81 -16.98  -30.926646   1.877645  9405.12  12  59.19 999.00  12  0.19  9716.07
AVAPS-D01 S10 232150627 240818 143150.25 9999.00  99.00 999.00  68.93  17.14 -16.98  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S11 232150627 240818 143150.50  302.53 -30.31 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143150.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S10 232150627 240818 143151.00  302.90 -30.23 999.00  68.16  16.81 -16.96  -30.926788   1.877590 99999.00  11 999.00 999.00  11  0.17  9698.76
AVAPS-D01 S10 232150627 240818 143151.25 9999.00  99.00 999.00  69.82  17.03 -16.95  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S11 232150627 240818 143151.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143151.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S01 232150627 240818 143152.00  303.62 -30.06  58.04  69.84  17.01 -16.89  -30.926931   1.877536  9371.26  12  58.04 999.00  12  0.19  9681.49
AVAPS-D01 S10 232150627 240818 143152.25 9999.00  99.00 999.00  68.90  16.97 -16.86  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D01 S00 232150627 240818 143152.50  304.05 -29.98  57.80  69.36  17.02 -16.87  -30.927002   1.877508  9361.16  12  57.80 999.00  12  0.20  9672.87
AVAPS-D01 S10 232150627 240818 143152.75 9999.00  99.00 999.00  68.78  17.24 -16.93  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.16 99999.00
AVAPS-D01 S11 232150627 240818 143153.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143153.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 S01 232150627 240818 143153.50  304.78 -29.82  57.11 999.00 999.00  99.00  999.000000  99.000000  9344.15   3  57.11 999.00   3 99.00 99999.00
AVAPS-D01 S11 232150627 240818 143153.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D01 S10 232150627 240818 143154.00  305.14 -28.74  51.69  70.29  16.86 -16.85  -30.927217   1.877427 99999.00  12  51.69 999.00  12  0.20  9646.91
AVAPS-D01 S11 232150627 240818 143154.25 9999.00  99.00 999.00  69.93  17.36 -16.83  999.000000  99.000000 99999.00   8 999.00 999.00   8  0.18 99999.00
AVAPS-D01 S00 232150627 240818 143154.50  305.53 -29.66  56.43  68.82  16.98 -16.83  -30.927289   1.877400  9326.43  12  56.43 999.00  12  0.18  9638.26
AVAPS-D01 S10 232150627 240818 143154.75 9999.00  99.00 999.00  70.27  17.24 -16.78  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D01 S00 232150627 240818 143155.00  305.83 -29.57  56.11  68.85  17.36 -16.80  -30.927362   1.877372  9319.49  12  56.11 999.00  12  0.18  9629.71
AVAPS-D01 S10 232150627 240818 143155.25 9999.00  99.00 999.00  69.73  16.99 -16.91  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D01 S00 232150627 240818 143155.50  306.23 -29.49  55.83  68.99  17.49 -16.92  -30.927435   1.877345  9310.20  12  55.83 999.00  12  0.18  9620.93
AVAPS-D01 S10 232150627 240818 143155.75 9999.00  99.00 999.00  69.30  17.07 -16.90  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S00 232150627 240818 143156.00  306.57 -29.41  55.49  70.28  17.20 -16.83  -30.927507   1.877318  9302.37  12  55.49 999.00  12  0.19  9612.38
AVAPS-D01 S10 232150627 240818 143156.25 9999.00  99.00 999.00  68.23  17.30 -16.84  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 S10 232150627 240818 143156.50  306.95  99.00 999.00  69.16  16.94 -16.86  -30.927578   1.877290 99999.00  12 999.00 999.00  12  0.19  9603.73
AVAPS-D01 S10 232150627 240818 143156.75 9999.00  99.00 999.00  70.08  17.40 -16.85  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D01 S00 232150627 240818 143157.00  307.31 -29.25  54.85  67.78  17.30 -16.86  -30.927651   1.877262  9285.06  12  54.85 999.00  12  0.17  9595.08
