AVAPS-T02 STA 231221532 240818 142824.41
AVAPS-T02 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D02 S11 231221532 240818 143824.00 9999.00  99.00 999.00 112.67   7.96 -14.83  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143824.25  445.51 -10.11   7.96 112.87   8.12 -14.88  -31.350571   2.154438  6547.46  12   7.96 999.00  12  0.26  6834.93
AVAPS-D02 S10 231221532 240818 143824.50 9999.00  99.00 999.00 112.93   8.02 -14.89  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.24 99999.00
AVAPS-D02 S01 231221532 240818 143824.75  445.94 -10.06   8.03 112.29   8.03 -14.90  -31.350604   2.154452  6540.19  11   8.03 999.00  11  0.22  6827.46
AVAPS-D02 S10 231221532 240818 143825.00 9999.00  99.00 999.00 111.46   7.98 -14.88  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143825.25  446.35 -10.02   8.08 111.03   7.96 -14.84  -31.350638   2.154465  6533.08  12   8.08 999.00  12  0.22  6820.12
AVAPS-D02 S11 231221532 240818 143825.50 9999.00  99.00 999.00 111.10   8.08 -14.83  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.24 99999.00
AVAPS-D02 S11 231221532 240818 143825.75  446.83  99.00 999.00 112.04   8.07 -14.85  -31.350672   2.154478 99999.00  11 999.00 999.00  11  0.25  6730.77
AVAPS-D02 S10 231221532 240818 143826.00 9999.00  99.00 999.00 112.08   8.23 -14.84  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.25 99999.00
AVAPS-D02 S11 231221532 240818 143826.25  447.21  -9.95   4.08 111.92   8.18 -14.85  -31.350706   2.154492 99999.00  11   4.08 999.00  11  0.23  6805.27
AVAPS-D02 S11 231221532 240818 143826.50 9999.00  99.00 999.00 111.45 171.83 -14.84  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D02 S11 231221532 240818 143826.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143827.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143827.25  448.14  -9.88   8.14 112.70   8.04 -14.89  -31.350773   2.154519  6502.18  12   8.14 999.00  12  0.25  6790.22
AVAPS-D02 S10 231221532 240818 143827.50 9999.00  99.00 999.00 112.94   8.05 -14.90  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.26 99999.00
AVAPS-D02 S00 231221532 240818 143827.75  448.54  -9.84   8.21 113.32   7.95 -14.93  -31.350806   2.154533  6495.27  12   8.21 999.00  12  0.27  6782.53
AVAPS-D02 S10 231221532 240818 143828.00 9999.00  99.00 999.00 113.30   7.92 -14.93  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.23 99999.00
AVAPS-D02 S01 231221532 240818 143828.25  448.97  -9.81   8.25 113.32   7.99 -12.40  999.000000  99.000000  6487.99  12   8.25 999.00  12  0.24 99999.00
AVAPS-D02 S10 231221532 240818 143828.50 9999.00  99.00 999.00 113.92   7.95 -14.96  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.24 99999.00
AVAPS-D02 S00 231221532 240818 143828.75  449.41  -9.77   8.33 113.93   7.81 -14.98  -31.350872   2.154562  6480.38  12   8.33 999.00  12  0.22  6767.40
AVAPS-D02 S10 231221532 240818 143829.00 9999.00  99.00 999.00 114.06   7.89 -14.99  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D02 S01 231221532 240818 143829.25  449.85  -9.73   8.36 351.76   7.79 -14.91  -31.350904   2.154577  6472.83  11   8.36 999.00  11  0.22  6760.10
AVAPS-D02 S10 231221532 240818 143829.50 9999.00  99.00 999.00 115.23   8.03 -14.80  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143829.75  450.27  -9.69   8.30 116.40   8.05 -14.80  -31.350937   2.154592  6465.55  11   8.30 999.00  11  0.24  6752.70
AVAPS-D02 S10 231221532 240818 143830.00 9999.00  99.00 999.00 116.89   8.21 -14.80  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143830.25  450.67  -9.65   8.30 117.27   8.15 -14.82  -31.350970   2.154609  6458.78  12   8.30 999.00  12  0.23  6745.27
AVAPS-D02 S10 231221532 240818 143830.50 9999.00  99.00 999.00 116.03   8.04 -14.87  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.22 99999.00
AVAPS-D02 S00 231221532 240818 143830.75  451.12  -9.60   8.31 116.77   8.00 -14.82  -31.351002   2.154625  6451.14  12   8.31 999.00  12  0.23  6737.86
AVAPS-D02 S10 231221532 240818 143831.00 9999.00  99.00 999.00 117.04   8.04 -14.86  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.22 99999.00
AVAPS-D02 S10 231221532 240818 143831.25  451.53  -9.56 999.00 118.29   7.96 -14.85  -31.351034   2.154642 99999.00  12 999.00 999.00  12  0.22  6730.42
AVAPS-D02 S10 231221532 240818 143831.50 9999.00  99.00 999.00 117.94   8.07 -14.82  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D02 S00 231221532 240818 143831.75  451.99  -9.53   8.62 118.82   7.93 -14.79  -31.351066   2.154659  6436.16  12   8.62 999.00  12  0.22  6723.09
AVAPS-D02 S10 231221532 240818 143832.00 9999.00  99.00 999.00 120.82   8.02 -14.86  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143832.25  452.42  -9.48   8.75 120.28   7.87 -14.81  -31.351096   2.154677  6428.87  12   8.75 999.00  12  0.23  6715.68
AVAPS-D02 S10 231221532 240818 143832.50 9999.00  99.00 999.00 120.25   8.02 -14.83  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.22 99999.00
AVAPS-D02 S11 231221532 240818 143832.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143833.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S01 231221532 240818 143833.25  453.28  -9.39   8.80 117.15   7.81 -14.76  999.000000  99.000000  6414.19  11   8.80 999.00  11  0.23 99999.00
AVAPS-D02 S10 231221532 240818 143833.50 9999.00  99.00 999.00 122.29   7.71 -14.73  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D02 S00 231221532 240818 143833.75  453.67  -9.34   8.71 122.69   7.95 -14.72  -31.351186   2.154732  6407.60  12   8.71 999.00  12  0.22  6693.27
AVAPS-D02 S10 231221532 240818 143834.00 9999.00  99.00 999.00 122.69   7.97 -14.71  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D02 S01 231221532 240818 143834.25  454.09  -9.29   8.69 999.00 999.00  99.00  999.000000  99.000000  6400.35   3   8.69 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143834.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S10 231221532 240818 143834.75  454.58  -9.23   8.69 123.15   7.90 -14.68  -31.351247   2.154772 99999.00  11   8.69 999.00  11  0.23  6678.58
AVAPS-D02 S10 231221532 240818 143835.00 9999.00  99.00 999.00 123.04   7.90 -14.71  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D02 S11 231221532 240818 143835.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143835.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S10 231221532 240818 143835.75  455.41  -9.13   8.66 122.36   7.97 -14.71  -31.351307   2.154812 99999.00  11   8.66 999.00  11  0.25  6663.77
AVAPS-D02 S10 231221532 240818 143836.00 9999.00  99.00 999.00 123.16   8.17 -14.63  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143836.25  455.79  -9.07   8.74 123.27   8.31 -14.69  -31.351339   2.154832  6371.61  11   8.74 999.00  11  0.24  6656.51
AVAPS-D02 S10 231221532 240818 143836.50 9999.00  99.00 999.00 122.89   8.03 -14.69  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143836.75  456.27  -9.02   8.78 125.33   7.48 -14.60  -31.351367   2.154852  6363.34  11   8.78 999.00  11  0.24  6649.33
AVAPS-D02 S10 231221532 240818 143837.00 9999.00  99.00 999.00 124.77   8.40 -14.73  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143837.25  456.63  -8.97   8.91 124.84   8.16 -14.71  -31.351397   2.154873  6357.36  10   8.91 999.00  10  0.27  6641.83
AVAPS-D02 S10 231221532 240818 143837.50 9999.00  99.00 999.00 123.84   8.06 -14.74  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.29 99999.00
AVAPS-D02 S00 231221532 240818 143837.75  457.13  -8.91   8.95 123.08   8.18 -14.74  -31.351427   2.154893  6348.76  13   8.95 999.00  13  0.26  6634.39
AVAPS-D02 S10 231221532 240818 143838.00 9999.00  99.00 999.00 124.35   8.13 -14.75  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143838.25  457.61  -8.86   8.96 125.16   8.21 -14.80  -31.351457   2.154915  6340.66  12   8.96 999.00  12  0.26  6626.81
AVAPS-D02 S10 231221532 240818 143838.50 9999.00  99.00 999.00 125.60   8.10 -14.79  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143838.75  458.02  -8.80   8.90 126.27   8.08 -14.73  -31.351487   2.154936  6333.73  12   8.90 999.00  12  0.25  6619.45
AVAPS-D02 S10 231221532 240818 143839.00 9999.00  99.00 999.00 125.53   8.60 -14.64  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143839.25  458.42  -8.75   8.78 125.97   8.24 -14.63  -31.351517   2.154958  6326.96  13   8.78 999.00  13  0.25  6612.27
AVAPS-D02 S10 231221532 240818 143839.50 9999.00  99.00 999.00 126.28   8.20 -14.69  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.23 99999.00
AVAPS-D02 S01 231221532 240818 143839.75  459.00  -8.71   8.71 126.23 228.35 -14.66  -31.351547   2.154980  6317.31  12   8.71 999.00  12  0.21  6604.96
AVAPS-D02 S10 231221532 240818 143840.00 9999.00  99.00 999.00 125.68   8.33 -14.68  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D02 S00 231221532 240818 143840.25  459.34  -8.66   8.70 126.76   8.26 -14.67  -31.351576   2.155002  6311.55  13   8.70 999.00  13  0.19  6597.54
AVAPS-D02 S10 231221532 240818 143840.50 9999.00  99.00 999.00 125.39   8.35 -14.68  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D02 S00 231221532 240818 143840.75  459.79  -8.61   8.66 126.69   8.39 -14.74  -31.351606   2.155025  6303.94  11   8.66 999.00  11  0.19  6590.18
AVAPS-D02 S10 231221532 240818 143841.00 9999.00  99.00 999.00 126.35   8.30 -14.75  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D02 S00 231221532 240818 143841.25  460.17  -8.57   8.71 126.36   8.20 -14.68  999.000000  99.000000  6297.49  13   8.71 999.00  13  0.23 99999.00
AVAPS-D02 S11 231221532 240818 143841.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143841.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143842.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143842.25  461.01  -8.50 999.00 126.98   8.38 -14.62  -31.351697   2.155093 99999.00   0 999.00 999.00   0  0.20  6568.44
AVAPS-D02 S10 231221532 240818 143842.50 9999.00  99.00 999.00 127.42   8.48 -14.58  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.22 99999.00
AVAPS-D02 S00 231221532 240818 143842.75  461.46  -8.45   8.71 127.28   8.74 -14.57  -31.351729   2.155116  6275.87  13   8.71 999.00  13  0.21  6561.29
AVAPS-D02 S10 231221532 240818 143843.00 9999.00  99.00 999.00 126.48   8.76 -14.55  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D02 S00 231221532 240818 143843.25  461.88  -8.40   8.53 126.26   8.74 -14.54  -31.351760   2.155139  6268.77  12   8.53 999.00  12  0.20  6554.17
AVAPS-D02 S10 231221532 240818 143843.50 9999.00  99.00 999.00 126.39   8.80 -14.52  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D02 S00 231221532 240818 143843.75  462.30  -8.35   8.39 125.71   8.90 -14.49  -31.351790   2.155162  6261.81  12   8.39 999.00  12  0.20  6546.77
AVAPS-D02 S10 231221532 240818 143844.00 9999.00  99.00 999.00 126.18   8.91 -14.41  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D02 S00 231221532 240818 143844.25  462.75  -8.30   8.18 126.22   8.77 -14.45  -31.351821   2.155186  6254.20  11   8.18 999.00  11  0.19  6539.51
AVAPS-D02 S10 231221532 240818 143844.50 9999.00  99.00 999.00 125.74   8.80 -14.44  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D02 S11 231221532 240818 143844.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143845.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143845.25  463.61  -8.19   7.50 125.96   8.88 -14.41  -31.351886   2.155234  6239.79  13   7.50 999.00  13  0.25  6525.14
AVAPS-D02 S10 231221532 240818 143845.50 9999.00  99.00 999.00 125.90   8.89 -14.44  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143845.75  463.97  -8.15   7.31 124.71   9.07 -14.46  -31.351919   2.155257  6233.74  12   7.31 999.00  12  0.21  6517.93
AVAPS-D02 S11 231221532 240818 143846.00 9999.00  99.00 999.00 124.37   6.61 -14.49  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.24 99999.00
AVAPS-D02 S00 231221532 240818 143846.25  464.43  -8.11   7.11 124.18   9.15 -14.49  -31.351953   2.155281  6226.13  12   7.11 999.00  12  0.24  6510.61
AVAPS-D02 S10 231221532 240818 143846.50 9999.00  99.00 999.00 123.60   9.15 -14.50  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.22 99999.00
AVAPS-D02 S00 231221532 240818 143846.75  464.88  -8.11   7.16 123.11   9.22 -14.54  999.000000  99.000000  6218.65  12   7.16 999.00  12  0.22 99999.00
AVAPS-D02 S10 231221532 240818 143847.00 9999.00  99.00 999.00 122.67   9.26 -14.57  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.24 99999.00
AVAPS-D02 S00 231221532 240818 143847.25  465.32  -8.11   7.35 122.50   9.17 -14.56  -31.352023   2.155327  6211.22  12   7.35 999.00  12  0.24  6495.77
AVAPS-D02 S11 231221532 240818 143847.50 9999.00  99.00 999.00 122.11   9.24 -14.58  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D02 S11 231221532 240818 143847.75  465.73  -8.11   7.89 122.18   9.32 -14.61  999.000000  99.000000 99999.00  13   7.89 999.00  13 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143848.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143848.25  466.10  -8.11   8.01 122.67   9.37 -14.61  999.000000  99.000000  6198.20  12   8.01 999.00  12  0.27 99999.00
AVAPS-D02 S10 231221532 240818 143848.50 9999.00  99.00 999.00 122.69   8.87 -14.66  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.28 99999.00
AVAPS-D02 S00 231221532 240818 143848.75  466.64  -8.11   7.83 122.98   8.98 -14.66  -31.352128   2.155394  6189.21  12   7.83 999.00  12  0.30  6473.60
AVAPS-D02 S10 231221532 240818 143849.00 9999.00  99.00 999.00 121.70   9.26 -14.60  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.25 99999.00
AVAPS-D02 S00 231221532 240818 143849.25  467.06  -8.10   7.73 119.53  10.00 -14.83  999.000000  99.000000  6182.29  13   7.73 999.00  13  0.25 99999.00
AVAPS-D02 S10 231221532 240818 143849.50 9999.00  99.00 999.00 121.63   9.52 -14.82  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.26 99999.00
AVAPS-D02 S00 231221532 240818 143849.75  467.48  -8.12   7.92 121.94   9.20 -14.79  -31.352200   2.155440  6175.36  13   7.92 999.00  13  0.27  6458.71
AVAPS-D02 S10 231221532 240818 143850.00 9999.00  99.00 999.00 121.01   9.51 -14.74  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.26 99999.00
AVAPS-D02 S01 231221532 240818 143850.25  467.94  -8.17   8.34 122.49   9.58 -14.71  999.000000  99.000000  6167.74   0   8.34 999.00   0 72.32 99999.00
AVAPS-D02 S11 231221532 240818 143850.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143850.75  468.38  -8.27  15.65 999.00 999.00  99.00  999.000000  99.000000 99999.00   3  15.65 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143851.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143851.25  468.78  -8.44  14.85 999.00 999.00  99.00  999.000000  99.000000 99999.00   3  14.85 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143851.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S01 231221532 240818 143851.75  469.24  -8.58  12.68 119.58   9.10 -14.69  -31.352344   2.155530  6146.14  13  12.68 999.00  13  0.89  6429.68
AVAPS-D02 S10 231221532 240818 143852.00 9999.00  99.00 999.00 121.35   9.17 -14.69  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.26 99999.00
AVAPS-D02 S10 231221532 240818 143852.25  469.68  -8.69  13.57 119.57   9.39 -14.65  -31.352380   2.155551 99999.00  12  13.57 999.00  12  0.26  6422.42
AVAPS-D02 S10 231221532 240818 143852.50 9999.00  99.00 999.00 117.82   9.25 -14.51  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.22 99999.00
AVAPS-D02 S00 231221532 240818 143852.75  470.09  -8.74  13.90 118.33   8.93 -14.54  -31.352416   2.155571  6132.07  12  13.90 999.00  12  0.25  6415.39
AVAPS-D02 S11 231221532 240818 143853.00 9999.00  99.00 999.00 119.51   9.16 -14.61  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D02 S00 231221532 240818 143853.25  470.48  -8.76  14.02 117.85   8.95 -14.55  999.000000  99.000000  6125.68  12  14.02 999.00  12  0.21 99999.00
AVAPS-D02 S10 231221532 240818 143853.50 9999.00  99.00 999.00 117.29   8.90 -14.48  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D02 S00 231221532 240818 143853.75  470.94  -8.76  14.22 116.80   8.67 -14.47  -31.352485   2.155608  6118.13  11  14.22 999.00  11  0.18  6400.93
AVAPS-D02 S10 231221532 240818 143854.00 9999.00  99.00 999.00 116.35   8.76 -14.41  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.18 99999.00
AVAPS-D02 S11 231221532 240818 143854.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143854.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143854.75  471.85  -8.75  14.89 113.25   8.61 -14.25  -31.352554   2.155641  6103.27  12  14.89 999.00  12  0.20  6387.08
AVAPS-D02 S10 231221532 240818 143855.00 9999.00  99.00 999.00 112.68   8.51 -14.23  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D02 S11 231221532 240818 143855.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143855.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S01 231221532 240818 143855.75  472.63  -8.71  15.48 111.68   8.57 -12.93  -31.352625   2.155671  6090.46  13  15.48 999.00  13  0.23  6372.81
AVAPS-D02 S10 231221532 240818 143856.00 9999.00  99.00 999.00 111.55   8.58 -14.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143856.25  473.13  -8.67  15.62 109.80   8.48 -14.13  999.000000  99.000000  6082.18  13  15.62 999.00  13  0.21 99999.00
AVAPS-D02 S10 231221532 240818 143856.50 9999.00  99.00 999.00 110.08   8.35 -14.12  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D02 S00 231221532 240818 143856.75  473.52  -8.63  15.81 108.79   8.45 -14.10  -31.352695   2.155697  6075.78  13  15.81 999.00  13  0.19  6358.86
AVAPS-D02 S11 231221532 240818 143857.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143857.25  473.95  -8.59  16.02 107.40   8.31 -14.10  -31.352730   2.155708  6068.84  12  16.02 999.00  12  0.19  6351.86
AVAPS-D02 S10 231221532 240818 143857.50 9999.00  99.00 999.00 106.78   8.39 -14.11  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D02 S00 231221532 240818 143857.75  474.40  -8.57  16.69 106.23   8.34 -14.14  -31.352766   2.155719  6061.44  13  16.69 999.00  13  0.21  6344.57
AVAPS-D02 S10 231221532 240818 143858.00 9999.00  99.00 999.00 105.33   8.22 -14.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143858.25  474.83  -8.53  16.86 105.42   8.18 -14.19  -31.352802   2.155729  6054.40  13  16.86 999.00  13  0.23  6337.52
AVAPS-D02 S10 231221532 240818 143858.50 9999.00  99.00 999.00 104.65   8.09 -14.19  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.23 99999.00
AVAPS-D02 S00 231221532 240818 143858.75  475.23  -8.50  17.09 104.46   8.12 -14.18  -31.352839   2.155738  6048.00  13  17.09 999.00  13  0.22  6330.68
AVAPS-D02 S11 231221532 240818 143859.00 9999.00  99.00 999.00 103.14   8.06 -14.22  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.22 99999.00
AVAPS-D02 S11 231221532 240818 143859.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143859.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143859.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143900.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S10 231221532 240818 143900.25  476.61  -8.35  17.29 100.98   7.95 -14.22  -31.352943   2.155760 99999.00  13  17.29 999.00  13  0.20  6309.26
AVAPS-D02 S10 231221532 240818 143900.50 9999.00  99.00 999.00 100.66   8.00 -14.18  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D02 S00 231221532 240818 143900.75  476.99  -8.32  17.76 100.52   8.03 -14.19  -31.352978   2.155767  6019.30  13  17.76 999.00  13  0.20  6302.16
AVAPS-D02 S10 231221532 240818 143901.00 9999.00  99.00 999.00 100.08   7.91 -14.23  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D02 S11 231221532 240818 143901.25  477.36  -8.28 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   2 999.00 999.00   2 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143901.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S10 231221532 240818 143901.75   29.87  -8.23  17.95  97.94   7.97 -14.25  -31.353048   2.155777 99999.00  13  17.95 999.00  13  0.20  6288.03
AVAPS-D02 S10 231221532 240818 143902.00 9999.00  99.00 999.00  97.87   7.79 -14.31  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D02 S01 231221532 240818 143902.25  478.31  -8.18  18.13  96.76   7.76 -14.28  999.000000  99.000000  5997.87  13  18.13 999.00  13  0.24 99999.00
AVAPS-D02 S10 231221532 240818 143902.50 9999.00  99.00 999.00  95.04   7.78 -14.25  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D02 S00 231221532 240818 143902.75  478.76  -8.14  18.38  94.84   7.84 -14.23  -31.353117   2.155784  5990.46  12  18.38 999.00  12  0.21  6273.86
AVAPS-D02 S10 231221532 240818 143903.00 9999.00  99.00 999.00  94.67   7.82 -14.22  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.23 99999.00
AVAPS-D02 S11 231221532 240818 143903.25  479.21  -8.10  23.16 999.00 999.00  99.00  999.000000  99.000000 99999.00   3  23.16 999.00   3 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143903.50 9999.00  99.00 999.00 215.89  42.03  99.00  999.000000  99.000000 99999.00  21 999.00 999.00  21 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143903.75  479.61  -8.05  18.50  93.25   7.89 -14.17  999.000000  99.000000  5976.82  13  18.50 999.00  13  0.19 99999.00
AVAPS-D02 S10 231221532 240818 143904.00 9999.00  99.00 999.00  93.48   7.83 -14.20  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
