AVAPS-T03 STA 230230466 240818 143008.68
AVAPS-T03 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D03 S00 230230466 240818 144417.50  544.54  -1.11  31.46 104.25   7.48 -14.48  -31.643170   2.676317  4967.17  13  31.46 999.00  13  0.22  5238.78
AVAPS-D03 S10 230230466 240818 144417.75 9999.00  99.00 999.00 104.79   7.53 -14.49  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144418.00  545.08  -1.11  33.06 105.18   7.36 -14.52  -31.643202   2.676326  4959.23  13  33.06 999.00  13  0.21  5231.50
AVAPS-D03 S10 230230466 240818 144418.25 9999.00  99.00 999.00 105.31   7.49 -14.52  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144418.50  545.63  -1.10  34.34 105.84   7.47 -14.51  -31.643235   2.676335  4951.13  13  34.34 999.00  13  0.20  5224.26
AVAPS-D03 S10 230230466 240818 144418.75 9999.00  99.00 999.00 106.46   7.47 -14.46  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144419.00  546.10  -1.09  35.50 106.73   7.55 -14.41  -31.643267   2.676345  4944.34  12  35.50 999.00  12  0.20  5217.13
AVAPS-D03 S10 230230466 240818 144419.25 9999.00  99.00 999.00 107.24   7.62 -14.38  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144419.50  546.60  -1.07  35.91 107.65   7.64 -14.35  -31.643300   2.676355  4937.06  12  35.91 999.00  12  0.19  5210.02
AVAPS-D03 S10 230230466 240818 144419.75 9999.00  99.00 999.00 108.21   7.77 -14.36  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D03 S11 230230466 240818 144420.00  544.14  -1.05  35.81 108.94   7.71 -14.38  999.000000  99.000000 99999.00   9  35.81 999.00   9 48.74 99999.00
AVAPS-D03 S11 230230466 240818 144420.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D03 S00 230230466 240818 144420.50  547.50  -1.03  35.59 109.91   7.92 -14.43  -31.643366   2.676378  4923.82  13  35.59 999.00  13  0.21  5195.53
AVAPS-D03 S10 230230466 240818 144420.75 9999.00  99.00 999.00 110.94   8.05 -14.43  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.22 99999.00
AVAPS-D03 S00 230230466 240818 144421.00  547.97  -1.01  36.22 111.59   8.12 -14.44  999.000000  99.000000  4917.04  13  36.22 999.00  13  0.23 99999.00
AVAPS-D03 S10 230230466 240818 144421.25 9999.00  99.00 999.00 112.27   8.21 -14.42  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.23 99999.00
AVAPS-D03 S00 230230466 240818 144421.50  548.64  -0.99  37.62 112.85   8.27 -14.43  -31.643434   2.676405  4907.28  13  37.62 999.00  13  0.22  5181.16
AVAPS-D03 S10 230230466 240818 144421.75 9999.00  99.00 999.00 113.28   8.36 -14.43  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.22 99999.00
AVAPS-D03 S00 230230466 240818 144422.00  548.93  -0.98  38.14 114.30   8.45 -14.43  -31.643469   2.676420  4903.14  13  38.14 999.00  13  0.21  5173.97
AVAPS-D03 S10 230230466 240818 144422.25 9999.00  99.00 999.00 114.50   8.53 -14.42  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S10 230230466 240818 144422.50  549.47  -0.89  40.55 114.99   8.56 -14.41  -31.643504   2.676436 99999.00  13  40.55 999.00  13  0.20  5166.79
AVAPS-D03 S10 230230466 240818 144422.75 9999.00  99.00 999.00 115.33   8.60 -14.42  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S01 230230466 240818 144423.00  549.98  -0.94  41.25 116.42   8.55 -14.48  -31.643539   2.676453  4887.75  12  41.25 999.00  12  0.21  5159.61
AVAPS-D03 S10 230230466 240818 144423.25 9999.00  99.00 999.00 115.54   8.52 -14.38  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D03 S11 230230466 240818 144423.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D03 S11 230230466 240818 144423.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D03 S00 230230466 240818 144424.00  550.94  -0.87  41.72 115.56   8.53 -14.39  -31.643608   2.676486  4873.83  13  41.72 999.00  13  0.21  5145.29
AVAPS-D03 S10 230230466 240818 144424.25 9999.00  99.00 999.00 115.44   8.41 -14.37  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144424.50  551.46  -0.83  41.83 115.52   8.37 -14.37  -31.643643   2.676502  4866.39  13  41.83 999.00  13  0.21  5138.09
AVAPS-D03 S10 230230466 240818 144424.75 9999.00  99.00 999.00 115.29   8.31 -14.34  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144425.00  551.88  -0.78  41.85 115.49   8.27 -14.34  -31.643676   2.676518  4860.26  13  41.85 999.00  13  0.19  5130.99
AVAPS-D03 S10 230230466 240818 144425.25 9999.00  99.00 999.00 115.22   8.25 -14.33  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D03 S00 230230466 240818 144425.50  552.47  -0.72  41.80 115.17   8.22 -14.34  -31.643710   2.676534  4851.81  13  41.80 999.00  13  0.18  5123.84
AVAPS-D03 S10 230230466 240818 144425.75 9999.00  99.00 999.00 115.38   8.13 -14.34  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D03 S10 230230466 240818 144426.00  552.94  -0.67  41.75 115.10   8.10 -14.34  -31.643743   2.676550 99999.00  13  41.75 999.00  13  0.19  5116.69
AVAPS-D03 S10 230230466 240818 144426.25 9999.00  99.00 999.00 115.04   8.11 -14.33  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144426.50  553.35  -0.61  41.75 115.09   8.09 -14.32  -31.643776   2.676566  4839.05  13  41.75 999.00  13  0.19  5109.60
AVAPS-D03 S10 230230466 240818 144426.75 9999.00  99.00 999.00 115.33   8.02 -14.33  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144427.00  553.92  -0.55  42.17 115.33   8.04 -14.32  -31.643808   2.676582  4830.76  13  42.17 999.00  13  0.19  5102.46
AVAPS-D03 S10 230230466 240818 144427.25 9999.00  99.00 999.00 115.03   7.93 -14.33  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144427.50  554.45  -0.49  42.34 114.95   7.95 -14.34  -31.643840   2.676597  4823.15  13  42.34 999.00  13  0.20  5095.30
AVAPS-D03 S10 230230466 240818 144427.75 9999.00  99.00 999.00 114.44   7.90 -14.36  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144428.00  554.85  -0.43  42.39 114.38   7.89 -14.35  -31.643872   2.676613  4817.34  13  42.39 999.00  13  0.20  5088.13
AVAPS-D03 S10 230230466 240818 144428.25 9999.00  99.00 999.00 113.92   7.85 -14.35  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144428.50  555.43  -0.37  42.71 113.77   7.78 -14.34  -31.643904   2.676627  4809.05  13  42.71 999.00  13  0.19  5080.94
AVAPS-D03 S10 230230466 240818 144428.75 9999.00  99.00 999.00 113.63   7.73 -14.34  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144429.00  555.94  -0.31  42.65 113.58   7.65 -14.35  -31.643935   2.676642  4801.74  13  42.65 999.00  13  0.19  5073.73
AVAPS-D03 S10 230230466 240818 144429.25 9999.00  99.00 999.00 113.52   7.66 -14.34  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144429.50  556.46  -0.25  42.81 113.52   7.61 -14.33  -31.643966   2.676656  4794.28  13  42.81 999.00  13  0.18  5066.57
AVAPS-D03 S10 230230466 240818 144429.75 9999.00  99.00 999.00 112.86   7.58 -14.29  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D03 S00 230230466 240818 144430.00  556.81  -0.19  43.10 113.11   7.49 -14.29  -31.643997   2.676670  4789.14  13  43.10 999.00  13  0.18  5059.45
AVAPS-D03 S10 230230466 240818 144430.25 9999.00  99.00 999.00 113.37   7.47 -14.29  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D03 S00 230230466 240818 144430.50  557.29  -0.14  43.39 112.93   7.39 -14.30  -31.644027   2.676683  4782.34  13  43.39 999.00  13  0.20  5052.27
AVAPS-D03 S10 230230466 240818 144430.75 9999.00  99.00 999.00 112.88   7.31 -14.27  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144431.00  557.77  -0.09  43.42 112.97   7.27 -14.27  -31.644057   2.676697  4775.37  13  43.42 999.00  13  0.21  5045.08
AVAPS-D03 S10 230230466 240818 144431.25 9999.00  99.00 999.00 112.16   7.23 -14.26  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144431.50  558.27  -0.03  43.39 112.63   7.19 -14.26  -31.644086   2.676709  4768.23  13  43.39 999.00  13  0.23  5037.94
AVAPS-D03 S10 230230466 240818 144431.75 9999.00  99.00 999.00 111.92   7.20 -14.24  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.23 99999.00
AVAPS-D03 S00 230230466 240818 144432.00  558.84   0.02  43.32 111.85   7.10 -14.24  -31.644116   2.676722  4760.10  13  43.32 999.00  13  0.24  5030.88
AVAPS-D03 S10 230230466 240818 144432.25 9999.00  99.00 999.00 111.75   7.10 -14.23  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.24 99999.00
AVAPS-D03 S00 230230466 240818 144432.50  559.27   0.08  43.37 111.01   7.12 -14.24  -31.644145   2.676734  4753.96  13  43.37 999.00  13  0.24  5023.80
AVAPS-D03 S10 230230466 240818 144432.75 9999.00  99.00 999.00 110.59   7.01 -14.22  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.24 99999.00
AVAPS-D03 S00 230230466 240818 144433.00  559.85   0.12  43.37 110.87   6.97 -14.21  -31.644174   2.676746  4745.65  12  43.37 999.00  12  0.24  5016.77
AVAPS-D03 S10 230230466 240818 144433.25 9999.00  99.00 999.00 110.34   6.89 -14.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.24 99999.00
AVAPS-D03 S00 230230466 240818 144433.50  560.30   0.17  43.40 110.28   6.84 -14.19  -31.644203   2.676757  4739.18  11  43.40 999.00  11  0.24  5009.72
AVAPS-D03 S10 230230466 240818 144433.75 9999.00  99.00 999.00 110.09   6.83 -14.19  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D03 S00 230230466 240818 144434.00  560.75   0.22  43.35 109.40   6.75 -14.17  -31.644231   2.676767  4732.70  11  43.35 999.00  11  0.24  5002.66
AVAPS-D03 S10 230230466 240818 144434.25 9999.00  99.00 999.00 109.44   6.70 -14.19  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.23 99999.00
AVAPS-D03 S00 230230466 240818 144434.50  561.34   0.27  43.25 108.83   6.75 -14.20  -31.644259   2.676778  4724.22  10  43.25 999.00  10  0.23  4995.54
AVAPS-D03 S10 230230466 240818 144434.75 9999.00  99.00 999.00 108.67   6.62 -14.20  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.23 99999.00
AVAPS-D03 S00 230230466 240818 144435.00  561.79   0.33  43.29 108.15   6.59 -14.21  -31.644287   2.676787  4717.91  10  43.29 999.00  10  0.22  4988.40
AVAPS-D03 S10 230230466 240818 144435.25 9999.00  99.00 999.00 107.90   6.58 -14.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.22 99999.00
AVAPS-D03 S00 230230466 240818 144435.50  562.31   0.38  43.36 107.71   6.57 -14.19  -31.644315   2.676796  4710.43  13  43.36 999.00  13  0.21  4981.34
AVAPS-D03 S10 230230466 240818 144435.75 9999.00  99.00 999.00 107.32   6.62 -14.19  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144436.00  562.83   0.43  43.35 107.03   6.58 -14.15  -31.644344   2.676805  4702.95  12  43.35 999.00  12  0.20  4974.32
AVAPS-D03 S10 230230466 240818 144436.25 9999.00  99.00 999.00 107.23   6.60 -14.13  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144436.50  563.29   0.49  43.22 107.09   6.57 -14.11  -31.644372   2.676813  4696.46  12  43.22 999.00  12  0.20  4967.34
AVAPS-D03 S10 230230466 240818 144436.75 9999.00  99.00 999.00 106.72   6.57 -14.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144437.00  563.67   0.54  43.16 106.61   6.48 -14.07  -31.644400   2.676821  4690.98  12  43.16 999.00  12  0.20  4960.36
AVAPS-D03 S11 230230466 240818 144437.25 9999.00  99.00 999.00 106.18   6.51 -14.02  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144437.50  564.24   0.60  42.99 106.33   6.45 -13.98  -31.644428   2.676829  4682.99  12  42.99 999.00  12  0.20  4953.49
AVAPS-D03 S10 230230466 240818 144437.75 9999.00  99.00 999.00 105.71   6.36 -13.99  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144438.00  564.82   0.66  42.87 105.91   6.35 -13.99  -31.644455   2.676837  4674.73  12  42.87 999.00  12  0.20  4946.54
AVAPS-D03 S10 230230466 240818 144438.25 9999.00  99.00 999.00 105.36   6.32 -13.98  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144438.50  565.24   0.73  42.72 106.03   6.32 -13.97  -31.644483   2.676844  4668.68  13  42.72 999.00  13  0.20  4939.59
AVAPS-D03 S10 230230466 240818 144438.75 9999.00  99.00 999.00 105.13   6.27 -13.97  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144439.00  565.72   0.79  42.60 105.97   6.31 -13.96  -31.644510   2.676852  4661.85  13  42.60 999.00  13  0.21  4932.64
AVAPS-D03 S10 230230466 240818 144439.25 9999.00  99.00 999.00 105.97   6.29 -13.95  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144439.50  566.24   0.85  42.49 105.86   6.25 -13.92  -31.644537   2.676859  4654.53  13  42.49 999.00  13  0.19  4925.73
AVAPS-D03 S10 230230466 240818 144439.75 9999.00  99.00 999.00 106.53   6.24 -13.93  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144440.00  566.68   0.91  42.33 105.47   6.21 -13.92  -31.644564   2.676867  4648.22  13  42.33 999.00  13  0.19  4918.77
AVAPS-D03 S10 230230466 240818 144440.25 9999.00  99.00 999.00 105.86   6.17 -13.95  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144440.50  567.11   0.97  42.13 105.62   6.15 -13.96  -31.644591   2.676874  4642.21  13  42.13 999.00  13  0.19  4911.76
AVAPS-D03 S10 230230466 240818 144440.75 9999.00  99.00 999.00 105.92   6.12 -13.96  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144441.00  567.72   1.03  41.65 105.91   6.10 -13.96  -31.644618   2.676881  4633.55  13  41.65 999.00  13  0.19  4904.76
AVAPS-D03 S10 230230466 240818 144441.25 9999.00  99.00 999.00 105.32   6.09 -13.99  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144441.50  568.07   1.10  40.73 105.56   6.09 -14.01  -31.644644   2.676889  4628.56  13  40.73 999.00  13  0.19  4897.75
AVAPS-D03 S10 230230466 240818 144441.75 9999.00  99.00 999.00 105.00   6.06 -14.03  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144442.00  568.73   1.16  40.38 105.16   6.08 -14.06  -31.644671   2.676896  4619.23  13  40.38 999.00  13  0.20  4890.75
AVAPS-D03 S10 230230466 240818 144442.25 9999.00  99.00 999.00 104.93   6.06 -14.08  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144442.50  569.27   1.23  40.15 104.85   6.05 -14.10  -31.644697   2.676902  4611.56  13  40.15 999.00  13  0.20  4883.68
AVAPS-D03 S10 230230466 240818 144442.75 9999.00  99.00 999.00 104.85   6.05 -14.12  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144443.00  569.65   1.30  39.97 104.74   6.04 -14.12  -31.644724   2.676909  4606.23  13  39.97 999.00  13  0.20  4876.63
AVAPS-D03 S10 230230466 240818 144443.25 9999.00  99.00 999.00 104.34   6.01 -14.16  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144443.50  570.10   1.37  39.85 104.42   6.03 -14.18  -31.644750   2.676916  4599.88  13  39.85 999.00  13  0.20  4869.55
AVAPS-D03 S10 230230466 240818 144443.75 9999.00  99.00 999.00 104.37   6.03 -14.18  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S10 230230466 240818 144444.00  626.74   1.43  39.72 104.47   5.99 -14.18  -31.644777   2.676922 99999.00  13  39.72 999.00  13  0.21  4862.49
AVAPS-D03 S10 230230466 240818 144444.25 9999.00  99.00 999.00 104.66   6.00 -14.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144444.50  571.13   1.50  39.48 104.55   5.95 -14.18  -31.644803   2.676929  4585.39  13  39.48 999.00  13  0.21  4855.44
AVAPS-D03 S10 230230466 240818 144444.75 9999.00  99.00 999.00 105.03   5.98 -14.15  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144445.00  571.64   1.56  39.31 105.11   5.93 -14.11  -31.644829   2.676936  4578.22  13  39.31 999.00  13  0.19  4848.47
AVAPS-D03 S10 230230466 240818 144445.25 9999.00  99.00 999.00 105.14   5.92 -14.07  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D03 S00 230230466 240818 144445.50  572.10   1.63  39.00 104.50   5.92 -14.05  -31.644855   2.676943  4571.70  13  39.00 999.00  13  0.19  4841.52
AVAPS-D03 S10 230230466 240818 144445.75 9999.00  99.00 999.00 104.46   5.91 -14.06  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144446.00  572.63   1.69  38.41 103.97   5.89 -14.05  -31.644880   2.676949  4564.20  13  38.41 999.00  13  0.19  4834.56
AVAPS-D03 S10 230230466 240818 144446.25 9999.00  99.00 999.00 104.12   5.91 -14.04  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S01 230230466 240818 144446.50  573.12   1.76  38.05 999.00 999.00  99.00  999.000000  99.000000  4557.36   3  38.05 999.00   3 99.00 99999.00
AVAPS-D03 S11 230230466 240818 144446.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D03 S00 230230466 240818 144447.00  573.51   1.83  37.82 104.52   5.90 -14.08  -31.644932   2.676963  4551.86  13  37.82 999.00  13  0.19  4820.57
AVAPS-D03 S10 230230466 240818 144447.25 9999.00  99.00 999.00 104.50   5.92 -14.09  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144447.50  574.13   1.90  37.47 104.60   5.86 -14.10  -31.644958   2.676969  4543.15  13  37.47 999.00  13  0.19  4813.54
AVAPS-D03 S10 230230466 240818 144447.75 9999.00  99.00 999.00 104.05   5.89 -14.09  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144448.00  574.61   1.97  37.21 103.69   5.82 -14.06  -31.644983   2.676976  4536.32  13  37.21 999.00  13  0.18  4806.59
AVAPS-D03 S10 230230466 240818 144448.25 9999.00  99.00 999.00 103.89   5.85 -14.02  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S11 230230466 240818 144448.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D03 S11 230230466 240818 144448.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D03 S00 230230466 240818 144449.00  575.57   2.09  36.10 103.83   5.77 -13.97  -31.645034   2.676989  4522.93  13  36.10 999.00  13  0.19  4792.76
AVAPS-D03 S10 230230466 240818 144449.25 9999.00  99.00 999.00 102.90   5.66 -13.99  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144449.50  576.01   2.16  35.71 102.87   5.70 -14.03  -31.645058   2.676995  4516.76  13  35.71 999.00  13  0.19  4785.70
AVAPS-D03 S10 230230466 240818 144449.75 9999.00  99.00 999.00 102.90   5.71 -14.05  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144450.00  576.57   2.23  35.34 102.42   5.70 -14.09  -31.645083   2.677000  4508.92  12  35.34 999.00  12  0.19  4778.61
AVAPS-D03 S11 230230466 240818 144450.25 9999.00  99.00 999.00 102.12 169.52 -14.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144450.50  577.01   2.29  34.83 102.13   5.68 -14.05  -31.645108   2.677006  4502.72  12  34.83 999.00  12  0.19  4771.59
AVAPS-D03 S10 230230466 240818 144450.75 9999.00  99.00 999.00 101.66   5.64 -14.06  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144451.00  577.55   2.35  34.36 101.27   5.62 -14.08  -31.645133   2.677011  4495.21  12  34.36 999.00  12  0.21  4764.52
AVAPS-D03 S10 230230466 240818 144451.25 9999.00  99.00 999.00 101.62   5.56 -14.10  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.22 99999.00
AVAPS-D03 S11 230230466 240818 144451.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D03 S11 230230466 240818 144451.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D03 S00 230230466 240818 144452.00  578.60   2.48  33.13 100.45   5.52 -14.11  -31.645181   2.677020  4480.49  13  33.13 999.00  13  0.21  4750.39
AVAPS-D03 S10 230230466 240818 144452.25 9999.00  99.00 999.00 100.53   5.45 -14.11  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144452.50  579.06   2.54  32.48  99.66   5.42 -14.10  -31.645205   2.677024  4474.12  13  32.48 999.00  13  0.21  4743.34
AVAPS-D03 S10 230230466 240818 144452.75 9999.00  99.00 999.00  99.61   5.31 -14.10  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144453.00  579.61   2.59  31.24  98.88   5.29 -14.12  -31.645228   2.677028  4466.42  13  31.24 999.00  13  0.21  4736.29
AVAPS-D03 S10 230230466 240818 144453.25 9999.00  99.00 999.00  98.69   5.23 -14.12  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144453.50  580.14   2.65  30.85  98.18   5.14 -14.08  -31.645251   2.677031  4459.07  13  30.85 999.00  13  0.21  4729.27
AVAPS-D03 S10 230230466 240818 144453.75 9999.00  99.00 999.00  97.11   5.15 -14.07  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D03 S00 230230466 240818 144454.00  580.57   2.71  30.49  96.53   5.01 -14.06  -31.645273   2.677034  4453.03  13  30.49 999.00  13  0.21  4722.22
AVAPS-D03 S11 230230466 240818 144454.25 9999.00  99.00 999.00  95.22   5.01 -14.07  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D03 S00 230230466 240818 144454.50  581.10   2.77  30.05  95.18   4.99 -14.06  999.000000  99.000000  4445.67  13  30.05 999.00  13  0.20 99999.00
AVAPS-D03 S10 230230466 240818 144454.75 9999.00  99.00 999.00  94.61   4.87 -14.04  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144455.00  581.50   2.83  29.67  94.51   4.92 -14.04  -31.645317   2.677037  4440.14  13  29.67 999.00  13  0.19  4708.16
AVAPS-D03 S10 230230466 240818 144455.25 9999.00  99.00 999.00  93.31   4.78 -14.01  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144455.50  582.04   2.89  29.56  93.66   4.81 -13.98  -31.645338   2.677038  4432.62  13  29.56 999.00  13  0.18  4701.23
AVAPS-D03 S10 230230466 240818 144455.75 9999.00  99.00 999.00  93.15   4.80 -13.99  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144456.00  582.48   2.95  29.36  92.79   4.76 -13.99  -31.645360   2.677038  4426.41  13  29.36 999.00  13  0.19  4694.24
AVAPS-D03 S10 230230466 240818 144456.25 9999.00  99.00 999.00  91.84   4.70 -14.01  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144456.50  583.08   3.01  29.22  90.51   4.66 -14.01  -31.645380   2.677039  4418.20  12  29.22 999.00  12  0.19  4687.25
AVAPS-D03 S10 230230466 240818 144456.75 9999.00  99.00 999.00  91.00   4.66 -14.00  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144457.00  583.61   3.07  29.09  89.93   4.63 -13.99  -31.645401   2.677038  4410.82  12  29.09 999.00  12  0.19  4680.29
AVAPS-D03 S10 230230466 240818 144457.25 9999.00  99.00 999.00  89.35   4.61 -13.98  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D03 S00 230230466 240818 144457.50  584.05   3.13  28.97  88.31   4.60 -13.97  -31.645422   2.677037  4404.62  13  28.97 999.00  13  0.18  4673.37
