AVAPS-T01 STA 233340720 240926 144320.71
AVAPS-T01 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D01 P11 233340720 240926 144907.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144907.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144907.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144908.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144908.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144908.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144908.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144909.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144909.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144909.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144909.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144910.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144910.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144910.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144910.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144911.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144911.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144911.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144911.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144912.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144912.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144912.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144912.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144913.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144913.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144913.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144913.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144914.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144914.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144914.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144914.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144915.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144915.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144915.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144915.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144916.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144916.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144916.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144916.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144917.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144917.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144917.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144917.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144918.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144918.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144918.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144918.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144919.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144919.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144919.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144919.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144920.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144920.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144920.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144920.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144921.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144921.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144921.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144921.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144922.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144922.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144922.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144922.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144923.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144923.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144923.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144923.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144924.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144924.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144924.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144924.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144925.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144925.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144925.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144925.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144926.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144926.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144926.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144926.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144927.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144927.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144927.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144927.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144928.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144928.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144928.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144928.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144929.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144929.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144929.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144929.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144930.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144930.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144930.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144930.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144931.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144931.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144931.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144931.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144932.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144932.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144932.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144932.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144933.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144933.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144933.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144933.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144934.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144934.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144934.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144934.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144935.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144935.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144935.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144935.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144936.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144936.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144936.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144936.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144937.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144937.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144937.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144937.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144938.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144938.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144938.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144938.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144939.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144939.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144939.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144939.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144940.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144940.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144940.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144940.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144941.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144941.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144941.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144941.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144942.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144942.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144942.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144942.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144943.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144943.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144943.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144943.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144944.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144944.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144944.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144944.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144945.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144945.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144945.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144945.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144946.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144946.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144946.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144946.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144947.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144947.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144947.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D01 P11 233340720 240926 144947.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
