IWG1_NAMES,TIME,LATref,LONref,ALTref,GPS_GeoidHt.3,ALTPAft.d,AltRaft.1,GS.d,TAS.d,IAS.d,MACH.d,GSZref,THDGref,TRK.d,DA.d,PITCHref,ROLLref,SA.d,AA.d,TA.d,TD.c,TTMref,PS.c,PQ.c,PCAB.1,WS.d,WD.d,UWZ.d,none,none,none,none,FLID,MISSIONID,STORMID,AccZfilterI-GPS.1,AccZfilterI-GPS.2,ACCZref,AccZI-GPS.1,AccZI-GPS.2,AltBCADDU.1,ALTGA.d,AltGPS.1,AltGPS.2,AltGPS.3,AltGPS.4,AltI-GPS.1,AltI-GPS.2,ALTPA.d,AltRa.1,AltRa.2,AltRa1.c,AltRa2.c,ASfmrWS.1,ASfmrRainRate.1,ASfmrTB.1,ASfmrTB.2,ASfmrTB.3,ASfmrTB.4,ASfmrTB.5,ASfmrTB.6,COURSEcorr.d,DV.d,GPS_AltErr.3,GPS_AltErr.4,GSXref,GSYref,GPS_Quality.3,GPS_Quality.4,HT.d,HUM_ABS.d,HUM_REL.d,IASkt.d,LatGPS.1,LatGPS.2,LatGPS.3,LatGPS.4,LatI-GPS.1,LatI-GPS.2,LonGPS.1,LonGPS.2,LonGPS.3,LonGPS.4,LonI-GPS.1,LonI-GPS.2,MDSHOUR.1,MDSMINUTE.1,MDSSECOND.1,MR.d,PDALPHA.1,PDALPHA.2,PDBETA.1,PDBETA.2,PitchI-GPS.1,PitchI-GPS.2,PitchI-GPS.3,PitchI-GPS.4,PQALPHA.1,PQBETA.1,PQM.1,PQM.2,PQM.3,PQM.4,PSM.1,PSM.2,PSURF.d,PTM.1,RollI-GPS.1,RollI-GPS.2,RollI-GPS.3,RollI-GPS.4,SfmrRainRate.1,SfmrT.6,SfmrT.7,SfmrWS.1,SST.1,Salinity.1,TASkt.d,TDM.1,TDM.2,TDM.3,THdgI-GPS.1,THdgI-GPS.2,THdgI-GPS.3,THdgI-GPS.4,THETA.d,THETAE.d,THETAV.d,TRadD.1,TRadS.1,TRKdesired.d,TTM.1,TTM.2,TVIRT.d
IWG1,20200117T124959,13.0803,-59.4809,59.5,-49.0,60.0,6.2,0.0,1.3,1.28,0.00,0.00,346.2819,90.0000,103.72,-0.36,-0.22,-644.72,43.23,27.79,20.92,27.79,1011.05,0.01,1011.1,1.32,261.3300,0.16,,,,,20200117I1,NONE NONE,NONE,-0.00,0.02,-0.00,-0.00,0.02,40.46,59.39,43.89,47.55,57.27,59.49,52.43,53.64,18.28,1.90,1.90,1.90,1.90,,,,,354.09,,,,261.33,41.11,0.10,2.97,0.00,0.00,5.00,9.00,157.18,17.80,65.36,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,1.02,15.59,0.17,-0.01,0.48,0.25,-0.36,-0.42,-0.36,-0.42,0.02,-0.01,-0.45,-0.19,-0.35,-0.58,1011.22,1011.05,1017.82,1010.18,-0.22,-0.28,-0.22,-0.28,,,,,255.00,36.00,2.56,21.28,20.92,2.18,346.28,346.35,346.28,346.35,300.01,345.88,271.20,29.94,23.84,351.33,27.79,27.80,303.76
IWG1_NAMES,TIME,LATref,LONref,ALTref,GPS_GeoidHt.3,ALTPAft.d,AltRaft.1,GS.d,TAS.d,IAS.d,MACH.d,GSZref,THDGref,TRK.d,DA.d,PITCHref,ROLLref,SA.d,AA.d,TA.d,TD.c,TTMref,PS.c,PQ.c,PCAB.1,WS.d,WD.d,UWZ.d,none,none,none,none,FLID,MISSIONID,STORMID,AccZfilterI-GPS.1,AccZfilterI-GPS.2,ACCZref,AccZI-GPS.1,AccZI-GPS.2,AltBCADDU.1,ALTGA.d,AltGPS.1,AltGPS.2,AltGPS.3,AltGPS.4,AltI-GPS.1,AltI-GPS.2,ALTPA.d,AltRa.1,AltRa.2,AltRa1.c,AltRa2.c,ASfmrWS.1,ASfmrRainRate.1,ASfmrTB.1,ASfmrTB.2,ASfmrTB.3,ASfmrTB.4,ASfmrTB.5,ASfmrTB.6,COURSEcorr.d,DV.d,GPS_AltErr.3,GPS_AltErr.4,GSXref,GSYref,GPS_Quality.3,GPS_Quality.4,HT.d,HUM_ABS.d,HUM_REL.d,IASkt.d,LatGPS.1,LatGPS.2,LatGPS.3,LatGPS.4,LatI-GPS.1,LatI-GPS.2,LonGPS.1,LonGPS.2,LonGPS.3,LonGPS.4,LonI-GPS.1,LonI-GPS.2,MDSHOUR.1,MDSMINUTE.1,MDSSECOND.1,MR.d,PDALPHA.1,PDALPHA.2,PDBETA.1,PDBETA.2,PitchI-GPS.1,PitchI-GPS.2,PitchI-GPS.3,PitchI-GPS.4,PQALPHA.1,PQBETA.1,PQM.1,PQM.2,PQM.3,PQM.4,PSM.1,PSM.2,PSURF.d,PTM.1,RollI-GPS.1,RollI-GPS.2,RollI-GPS.3,RollI-GPS.4,SfmrRainRate.1,SfmrT.6,SfmrT.7,SfmrWS.1,SST.1,Salinity.1,TASkt.d,TDM.1,TDM.2,TDM.3,THdgI-GPS.1,THdgI-GPS.2,THdgI-GPS.3,THdgI-GPS.4,THETA.d,THETAE.d,THETAV.d,TRadD.1,TRadS.1,TRKdesired.d,TTM.1,TTM.2,TVIRT.d
IWG1,20200117T125000,13.0803,-59.4809,59.8,-49.0,59.8,6.2,0.0,1.3,1.28,0.00,0.00,346.2810,90.0000,103.72,-0.36,-0.22,540.44,29.91,27.72,20.93,27.72,1011.06,0.01,1011.1,1.32,70.2510,0.15,,,,,20200117I1,NONE NONE,NONE,0.02,-0.02,0.02,0.02,-0.02,39.93,59.70,43.89,47.30,57.27,59.80,52.43,53.64,18.24,1.90,1.90,1.90,1.90,,,,,,,296.21,,70.25,41.46,0.10,2.96,0.00,0.00,5.00,9.00,157.50,17.81,65.69,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,2.05,15.60,0.14,-0.02,0.58,0.28,-0.36,-0.42,-0.36,-0.42,0.03,0.01,-0.47,-0.16,-0.31,-0.56,1011.23,1011.06,1017.87,1010.27,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.27,20.93,2.18,346.28,346.35,346.28,346.35,299.94,345.82,271.20,30.03,24.08,160.25,27.72,27.71,303.69
IWG1,20200117T125001,13.0803,-59.4809,59.6,-49.0,59.8,6.2,0.0,1.3,1.28,0.00,0.00,346.2805,90.0000,103.72,-0.37,-0.22,82.31,21.39,27.65,20.91,27.65,1011.06,0.01,1011.1,1.29,41.5360,0.35,,,,,20200117I1,NONE NONE,NONE,-0.02,0.03,-0.02,-0.02,0.03,40.05,59.45,43.89,46.57,57.26,59.55,52.43,53.64,18.23,1.90,1.90,1.90,1.90,,,295.34,,,,,,41.54,41.22,0.10,3.02,0.00,0.00,5.00,9.00,157.24,17.80,65.91,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,3.01,15.58,0.28,0.00,0.20,0.22,-0.37,-0.42,-0.37,-0.42,0.08,0.02,-0.41,-0.19,-0.34,-0.51,1011.21,1011.06,1017.84,1010.45,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.26,20.91,2.18,346.28,346.35,346.28,346.35,299.87,345.68,271.20,29.92,23.78,131.54,27.65,27.61,303.61
IWG1,20200117T125002,13.0803,-59.4809,59.6,-49.0,59.9,6.2,0.0,1.3,1.28,0.00,0.00,346.2807,90.0000,103.72,-0.37,-0.22,-568.50,23.47,27.63,20.90,27.63,1011.06,0.01,1011.1,1.32,262.0196,0.10,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.01,-0.01,-0.01,-0.01,40.13,59.46,43.89,47.55,57.25,59.57,52.43,53.64,18.25,1.90,1.90,1.90,1.90,,,,,336.34,,,,262.02,41.21,0.10,2.94,0.00,0.00,5.00,9.00,157.22,17.79,65.94,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,4.02,15.57,0.14,0.00,0.35,0.11,-0.37,-0.42,-0.37,-0.42,0.04,-0.00,-0.44,-0.23,-0.38,-0.51,1011.17,1011.06,1017.84,1010.39,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.24,20.90,2.17,346.28,346.35,346.28,346.35,299.85,345.65,271.20,29.98,23.96,352.02,27.63,27.59,303.60
IWG1,20200117T125003,13.0803,-59.4809,59.6,-49.0,59.7,6.2,0.0,1.3,1.28,0.00,0.00,346.2808,90.0000,103.72,-0.37,-0.22,-281.99,33.01,27.63,20.84,27.63,1011.06,0.01,1011.1,1.31,267.7312,0.19,,,,,20200117I1,NONE NONE,NONE,-0.00,-0.00,-0.00,-0.00,-0.00,39.73,59.48,43.89,47.30,57.24,59.58,52.43,53.64,18.20,1.90,1.90,1.90,1.90,,,,,,,295.91,,267.73,41.28,0.10,2.93,0.00,0.00,5.00,9.00,157.29,17.72,65.70,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,5.08,15.51,0.22,0.01,0.41,0.11,-0.37,-0.42,-0.37,-0.42,0.04,-0.01,-0.37,-0.22,-0.38,-0.59,1011.18,1011.06,1017.85,1010.31,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.24,20.84,2.18,346.28,346.35,346.28,346.35,299.85,345.46,271.20,29.98,24.62,357.73,27.63,27.57,303.58
IWG1,20200117T125004,13.0803,-59.4809,59.5,-49.0,59.8,6.2,0.0,1.3,1.28,0.00,0.00,346.2805,90.0000,103.72,-0.36,-0.22,-659.80,57.76,27.61,20.84,27.61,1011.06,0.01,1011.1,1.31,261.2178,0.14,,,,,20200117I1,NONE NONE,NONE,0.02,0.03,0.02,0.02,0.03,39.64,59.37,43.89,46.33,57.24,59.47,52.43,53.64,18.21,1.90,1.90,1.90,1.90,,,,,,,,296.40,261.22,41.16,0.10,3.02,0.00,0.00,5.00,9.00,157.16,17.72,65.77,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,6.06,15.51,0.28,0.00,0.35,0.13,-0.36,-0.41,-0.36,-0.41,0.03,-0.00,-0.48,-0.14,-0.30,-0.54,1011.17,1011.06,1017.83,1010.43,-0.22,-0.27,-0.22,-0.27,,970.00,951.00,,255.00,36.00,2.56,21.24,20.84,2.18,346.28,346.35,346.28,346.35,299.83,345.43,271.20,29.95,24.22,351.22,27.61,27.55,303.56
IWG1,20200117T125005,13.0803,-59.4809,59.4,-49.0,59.7,6.2,0.0,1.3,1.28,0.00,0.00,346.2812,90.0000,103.72,-0.36,-0.22,45.07,-41.43,27.59,20.85,27.59,1011.06,0.01,1011.1,1.15,24.2412,-0.63,,,,,20200117I1,NONE NONE,NONE,0.01,0.00,0.01,0.01,0.00,39.55,59.33,43.89,46.33,57.24,59.43,52.43,53.64,18.20,1.90,1.90,1.90,1.90,,,,296.75,,,,,24.24,41.13,0.10,2.94,0.00,0.00,5.00,9.00,157.13,17.74,65.92,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,7.03,15.52,0.09,0.01,0.13,0.13,-0.36,-0.41,-0.36,-0.41,-0.01,0.02,-0.47,-0.21,-0.37,-0.55,1011.23,1011.06,1017.83,1010.43,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.22,20.85,2.17,346.28,346.35,346.28,346.35,299.81,345.44,271.20,29.97,23.76,114.24,27.59,27.51,303.54
IWG1,20200117T125006,13.0803,-59.4809,59.4,-49.0,59.7,6.2,0.0,1.3,1.28,0.00,0.00,346.2820,90.0000,103.72,-0.36,-0.22,1.29,277.22,27.58,20.85,27.59,1011.06,0.01,1011.1,0.26,348.6765,1.31,,,,,20200117I1,NONE NONE,NONE,-0.00,-0.01,-0.00,-0.00,-0.01,39.53,59.32,43.89,46.33,57.24,59.42,52.43,53.64,18.20,1.90,1.90,1.90,1.90,,,,,,296.17,,,-11.32,41.11,0.10,2.87,0.00,0.00,5.00,9.00,157.11,17.73,65.90,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,8.05,15.52,0.11,0.01,0.00,0.07,-0.36,-0.41,-0.36,-0.41,0.00,0.02,-0.45,-0.16,-0.31,-0.46,1011.25,1011.06,1017.83,1010.62,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.21,20.85,2.17,346.28,346.35,346.28,346.35,299.80,345.42,271.20,29.94,23.60,78.68,27.59,27.51,303.54
IWG1,20200117T125007,13.0803,-59.4809,59.4,-49.0,59.9,6.2,0.0,1.3,1.28,0.00,0.00,346.2817,90.0000,103.72,-0.36,-0.22,45.93,-13.09,27.59,20.87,27.59,1011.06,0.01,1011.1,1.30,24.9257,-0.22,,,,,20200117I1,NONE NONE,NONE,-0.00,0.00,-0.00,-0.00,0.00,39.78,59.30,43.89,46.33,57.24,59.40,52.43,53.64,18.25,1.90,1.90,1.90,1.90,,,,,,,295.62,,24.93,41.05,0.10,2.86,0.00,0.00,5.00,9.00,157.04,17.76,65.99,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,9.02,15.54,0.07,-0.00,0.11,0.17,-0.36,-0.41,-0.36,-0.41,-0.03,0.02,-0.40,-0.11,-0.27,-0.40,1011.27,1011.06,1017.82,1010.69,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.20,20.87,2.17,346.28,346.35,346.28,346.35,299.81,345.50,271.20,29.86,23.77,114.93,27.59,27.52,303.54
IWG1,20200117T125008,13.0803,-59.4809,59.2,-49.0,60.0,6.2,0.0,1.3,1.28,0.00,0.00,346.2810,90.0000,103.72,-0.36,-0.22,201.06,18.35,27.59,20.87,27.59,1011.05,0.01,1011.1,1.31,60.4071,0.10,,,,,20200117I1,NONE NONE,NONE,-0.00,-0.02,-0.00,-0.00,-0.02,39.93,59.13,43.89,46.33,57.23,59.23,52.43,53.64,18.28,1.90,1.90,1.90,1.90,,,293.91,,,,,,60.41,40.84,0.10,2.85,0.00,0.00,5.00,9.00,156.84,17.75,65.98,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,10.02,15.54,0.12,0.00,0.27,0.14,-0.36,-0.41,-0.36,-0.41,0.04,0.01,-0.40,-0.12,-0.28,-0.37,1011.15,1011.05,1017.80,1010.81,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.21,20.87,2.17,346.28,346.35,346.28,346.35,299.81,345.48,271.20,29.92,24.12,150.41,27.59,27.51,303.54
IWG1,20200117T125009,13.0803,-59.4809,59.4,-49.0,59.8,6.2,0.0,1.3,1.28,0.00,0.00,346.2808,90.0000,103.72,-0.36,-0.22,1682.16,61.69,27.57,20.82,27.57,1011.06,0.01,1011.1,1.32,74.3438,0.03,,,,,20200117I1,NONE NONE,NONE,-0.01,0.02,-0.01,-0.01,0.02,39.76,59.32,43.89,46.33,57.25,59.43,52.43,53.64,18.24,1.90,1.90,1.90,1.90,,,,,406.09,,,,74.34,41.08,0.10,2.87,0.00,0.00,5.00,9.00,157.07,17.71,65.85,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,11.01,15.49,0.20,-0.00,0.31,0.19,-0.36,-0.41,-0.36,-0.41,0.02,0.00,-0.38,-0.16,-0.32,-0.46,1011.13,1011.06,1017.83,1010.54,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.21,20.82,2.17,346.28,346.35,346.28,346.35,299.79,345.34,271.20,29.95,23.99,164.34,27.57,27.51,303.52
IWG1,20200117T125010,13.0803,-59.4809,59.4,-49.0,59.9,6.2,0.0,1.3,1.28,0.00,0.00,346.2805,90.0000,103.72,-0.36,-0.22,-593.79,59.42,27.57,20.73,27.57,1011.05,0.01,1011.1,1.31,261.7574,0.14,,,,,20200117I1,NONE NONE,NONE,0.01,0.01,0.01,0.01,0.01,39.73,59.26,43.89,46.33,57.25,59.37,52.43,53.64,18.26,1.90,1.90,1.90,1.90,,,,,,,296.58,,261.76,41.00,0.10,2.96,0.00,0.00,5.00,9.00,156.98,17.60,65.45,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,12.01,15.40,0.17,-0.00,0.38,0.22,-0.36,-0.41,-0.36,-0.41,0.02,-0.00,-0.42,-0.21,-0.36,-0.56,1011.21,1011.06,1017.82,1010.36,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.20,20.73,2.17,346.28,346.35,346.28,346.35,299.79,345.07,271.20,29.88,23.85,351.76,27.57,27.51,303.51
IWG1,20200117T125011,13.0803,-59.4809,57.5,-49.0,60.0,6.2,0.0,1.3,1.28,0.00,0.00,346.2809,90.0000,103.72,-0.36,-0.22,510.62,25.59,27.55,20.67,27.55,1011.05,0.01,1011.1,1.32,69.8975,-0.07,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.01,-0.01,-0.01,-0.01,39.91,57.38,43.89,46.33,57.26,57.49,52.43,53.64,18.30,1.90,1.90,1.90,1.90,,,,,,,,297.08,69.90,39.08,0.10,2.68,0.00,0.00,5.00,9.00,155.06,17.54,65.28,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,13.01,15.34,0.21,-0.01,0.53,0.25,-0.36,-0.41,-0.36,-0.41,0.05,0.01,-0.45,-0.17,-0.33,-0.53,1011.15,1011.05,1017.60,1010.33,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.67,2.17,346.28,346.35,346.28,346.35,299.77,344.88,271.20,29.89,23.85,159.90,27.55,27.49,303.48
IWG1,20200117T125012,13.0803,-59.4809,55.5,-49.0,59.9,6.2,0.0,1.3,1.28,0.00,0.00,346.2814,90.0000,103.72,-0.36,-0.22,52.61,11.22,27.55,20.67,27.55,1011.05,0.01,1011.1,1.30,28.8977,-0.18,,,,,20200117I1,NONE NONE,NONE,-0.02,0.01,-0.02,-0.02,0.01,39.76,55.37,43.89,46.33,57.26,55.46,52.43,53.64,18.27,1.90,1.90,1.90,1.90,,,,295.78,,,,,28.90,37.10,0.10,2.37,0.00,0.00,5.00,9.00,153.07,17.54,65.32,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,14.03,15.35,0.11,0.02,0.10,0.27,-0.36,-0.41,-0.36,-0.41,0.06,0.01,-0.33,-0.16,-0.32,-0.47,1011.17,1011.06,1017.37,1010.51,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.67,2.17,346.28,346.35,346.28,346.35,299.77,344.88,271.20,29.92,23.90,118.90,27.55,27.48,303.47
IWG1,20200117T125013,13.0803,-59.4809,56.0,-49.0,59.7,6.2,0.0,1.3,1.28,0.00,0.00,346.2805,90.0000,103.72,-0.36,-0.22,8.21,4.95,27.54,20.68,27.54,1011.06,0.01,1011.1,1.31,354.4607,-0.30,,,,,20200117I1,NONE NONE,NONE,0.01,-0.00,0.01,0.01,-0.00,39.50,55.85,43.89,46.33,57.26,55.95,52.43,53.64,18.18,1.90,1.90,1.90,1.90,,,,,,296.02,,,-5.54,37.67,0.10,2.74,0.00,0.00,5.00,9.00,153.64,17.55,65.38,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,15.03,15.35,0.12,0.01,0.02,0.24,-0.36,-0.41,-0.36,-0.41,0.15,0.02,-0.43,-0.17,-0.33,-0.57,1011.17,1011.07,1017.44,1010.34,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.68,2.18,346.28,346.35,346.28,346.35,299.76,344.89,271.20,30.04,24.05,84.46,27.54,27.48,303.46
IWG1,20200117T125014,13.0803,-59.4809,55.4,-49.0,59.9,6.2,0.0,1.3,1.28,0.00,0.00,346.2816,90.0000,103.72,-0.36,-0.22,-39.19,5.12,27.53,20.67,27.53,1011.06,0.01,1011.1,1.31,311.8978,-0.28,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.00,-0.01,-0.01,-0.00,39.56,55.34,43.89,46.33,57.26,55.44,52.43,53.64,18.25,1.90,1.90,1.90,1.90,,,,,,,,297.21,-48.10,37.09,0.10,2.44,0.00,0.00,5.00,9.00,153.06,17.54,65.36,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,16.11,15.34,0.06,0.02,-0.11,0.19,-0.36,-0.41,-0.36,-0.41,0.07,0.02,-0.41,-0.05,-0.21,-0.49,1011.19,1011.06,1017.37,1010.41,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.67,2.18,346.28,346.35,346.28,346.35,299.75,344.86,271.20,29.87,23.98,41.90,27.53,27.48,303.46
IWG1,20200117T125015,13.0803,-59.4809,55.3,-49.0,59.7,6.2,0.0,1.3,1.28,0.00,0.00,346.2823,90.0000,103.72,-0.36,-0.22,-34.32,-3.15,27.57,20.69,27.57,1011.06,0.01,1011.1,1.32,315.3549,-0.44,,,,,20200117I1,NONE NONE,NONE,-0.01,0.03,-0.01,-0.01,0.03,39.49,55.24,43.89,46.33,57.28,55.33,52.43,53.64,18.18,1.90,1.90,1.90,1.90,,,,295.15,,,,,-44.65,37.06,0.10,2.31,0.00,0.00,5.00,9.00,153.04,17.57,65.33,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,17.02,15.37,-0.01,0.01,-0.09,0.12,-0.36,-0.41,-0.36,-0.41,0.03,0.02,-0.36,-0.07,-0.23,-0.49,1011.18,1011.07,1017.37,1010.53,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.20,20.69,2.18,346.28,346.35,346.28,346.35,299.79,344.97,271.20,29.91,23.97,45.35,27.57,27.54,303.50
IWG1,20200117T125016,13.0803,-59.4809,55.3,-49.0,60.1,6.2,0.0,1.3,1.28,0.00,0.00,346.2836,90.0000,103.72,-0.36,-0.22,-46.40,11.84,27.62,20.76,27.62,1011.05,0.01,1011.1,1.30,307.2709,-0.15,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.01,-0.01,-0.01,-0.01,39.91,55.19,43.89,46.33,57.32,55.29,52.43,53.64,18.33,1.90,1.90,1.90,1.90,,,,,420.24,,,,-52.73,36.86,0.10,2.39,0.00,0.00,5.00,9.00,152.86,17.63,65.39,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,18.07,15.43,0.05,0.02,-0.13,0.08,-0.36,-0.41,-0.36,-0.41,0.03,0.02,-0.34,-0.06,-0.21,-0.40,1011.19,1011.05,1017.34,1010.57,-0.22,-0.28,-0.22,-0.28,,,,,255.00,36.00,2.56,21.19,20.76,2.17,346.28,346.35,346.28,346.35,299.84,345.22,271.20,29.86,23.72,37.27,27.62,27.58,303.56
IWG1,20200117T125017,13.0803,-59.4809,55.3,-49.0,60.0,6.2,0.0,1.3,1.28,0.00,0.00,346.2836,90.0000,103.72,-0.36,-0.22,-41.57,3.24,27.66,20.78,27.66,1011.05,0.01,1011.1,1.32,310.3218,-0.29,,,,,20200117I1,NONE NONE,NONE,-0.00,0.02,-0.00,-0.00,0.02,39.91,55.16,43.89,46.33,57.32,55.25,52.43,53.64,18.29,1.90,1.90,1.90,1.90,,,,,,,296.63,,-49.68,36.87,0.10,2.42,0.00,0.00,5.00,9.00,152.88,17.66,65.33,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,19.01,15.46,-0.01,0.03,-0.12,0.14,-0.36,-0.41,-0.36,-0.41,-0.02,0.02,-0.40,-0.06,-0.22,-0.42,1011.21,1011.05,1017.34,1010.58,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.78,2.18,346.28,346.35,346.28,346.35,299.88,345.33,271.20,29.92,23.66,40.32,27.66,27.64,303.60
IWG1,20200117T125018,13.0803,-59.4809,55.3,-49.0,59.9,6.2,0.0,1.3,1.28,0.00,0.00,346.2836,90.0000,103.72,-0.36,-0.22,-16.33,17.42,27.69,20.85,27.69,1011.05,0.01,1011.1,1.26,330.4047,0.03,,,,,20200117I1,NONE NONE,NONE,-0.01,0.00,-0.01,-0.01,0.00,39.67,55.18,43.89,46.33,57.32,55.28,52.43,53.64,18.26,1.90,1.90,1.90,1.90,,,294.52,,,,,,-29.60,36.92,0.10,2.23,0.00,0.00,5.00,9.00,152.94,17.73,65.50,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,20.01,15.52,0.16,0.03,-0.04,0.10,-0.36,-0.41,-0.36,-0.41,0.05,0.02,-0.34,-0.10,-0.26,-0.38,1011.16,1011.06,1017.35,1010.76,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.85,2.17,346.28,346.35,346.28,346.35,299.91,345.56,271.20,29.86,23.56,60.40,27.69,27.67,303.64
IWG1,20200117T125019,13.0803,-59.4809,56.5,-49.0,59.7,6.2,0.0,1.3,1.28,0.00,0.00,346.2819,90.0000,103.72,-0.36,-0.22,34.66,-9.69,27.71,20.79,27.71,1011.06,0.01,1011.1,1.31,17.4107,-0.44,,,,,20200117I1,NONE NONE,NONE,0.00,-0.01,0.00,0.00,-0.01,39.56,56.38,43.89,46.33,57.31,56.48,52.43,53.64,18.21,1.90,1.90,1.90,1.90,,,,,341.07,,,,17.41,38.18,0.10,2.64,0.00,0.00,5.00,9.00,154.21,17.67,65.20,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,50.00,21.02,15.47,0.02,0.02,0.08,0.07,-0.36,-0.41,-0.36,-0.41,-0.01,0.02,-0.37,-0.16,-0.31,-0.43,1011.17,1011.06,1017.49,1010.76,-0.22,-0.27,-0.22,-0.27,,,,,255.00,36.00,2.56,21.19,20.79,2.18,346.28,346.35,346.28,346.35,299.93,345.42,271.20,29.94,23.26,107.41,27.71,27.71,303.65
