FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2020-01-22 15:25:05.500Z,672,672,3,1481,0,672,621.883301,6.157062,2.629603,10.527709,0.248652,-37.361602,6.199347,319.949306,320.658972,-14.995591,3874.297236,0,672,114.93,7,-6.347764,2.950575,0.16,-13.02,4123.71,7,294.93,12,3,42533,0,-58.197652,14.158704,0.86,1.08,49876,0,0,0,65535,0,1,0,0,0,0,8,0,5695,4,0,31,58406,0,192510289,660,5.298,17.435022,16690,21325,0
Data,2020-01-22 15:25:05.750Z,672.25,672,3,1481,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,672.25,114.44,7.06,-6.427389,2.921005,0.16,-12.99,4120.51,7.06,294.44,12,3,16728,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.298,17.435022,16690,21325,0
Data,2020-01-22 15:25:06.000Z,672.5,672.5,3,1482,0,672.5,622.278992,6.190719,2.723309,10.558703,0.257951,-36.992186,6.23459,319.929654,320.665758,-10.402954,3869.095759,0,672.5,114.98,7.05,-6.39051,2.977228,0.16,-13,4117.28,7.05,294.98,12,3,38306,0,-58.197681,14.158718,0.86,1.08,19783,0,0,0,65535,0,1,0,0,0,0,8,0,5691,4,0,31,5612,0,192510289,660,5.401,17.435022,16690,41092,0
Data,2020-01-22 15:25:06.250Z,672.75,672.5,3,1482,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,672.75,115.41,7.15,-6.458312,3.068013,0.16,-12.96,4114.05,7.15,295.41,12,3,15045,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.401,17.435022,16690,41092,0
Data,2020-01-22 15:25:07.000Z,673.5,673.5,3,1484,0,673.5,623.250366,6.254312,2.889607,10.646318,0.274486,-36.359275,6.301005,319.859767,320.642761,-12.75732,3856.338439,0,673.5,115.71,7.24,-6.52325,3.14083,0.16,-12.81,4104.61,7.24,295.71,12,3,50156,0,-58.19774,14.158747,0.85,1.07,62177,0,0,0,65535,0,1,0,0,0,0,8,0,5708,4,0,32,61752,0,192510289,660,5.278,17.402788,16690,33826,0
Data,2020-01-22 15:25:07.250Z,673.75,673.5,3,1484,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,673.75,115.95,7.27,-6.537011,3.181255,0.16,-12.78,4101.5,7.27,295.95,12,3,5700,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.278,17.402788,16690,33826,0
Data,2020-01-22 15:25:07.500Z,674,674,3,1485,0,674,623.811951,6.281016,2.979436,10.702837,0.283289,-36.035111,6.32921,319.807949,320.615879,-14.735237,3848.97082,0,674,115.5,7.35,-6.634002,3.164257,0.16,-12.73,4098.42,7.35,295.5,12,3,51344,0,-58.19777,14.15876,0.84,1.07,63381,0,0,0,65535,0,1,0,0,0,0,8,0,5710,4,0,32,39381,0,192510289,660,5.401,17.402788,16690,60119,0
Data,2020-01-22 15:25:07.750Z,674.25,674,3,1485,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,674.25,116.26,7.3,-6.546607,3.22985,0.16,-12.74,4095.3,7.3,296.26,12,3,17582,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.401,17.402788,16690,60119,0
Data,2020-01-22 15:25:08.000Z,674.5,674.5,3,1486,0,674.5,624.319092,6.309855,3.094307,10.792571,0.294563,-35.636011,6.359973,319.766629,320.606557,-13.296723,3842.322459,0,674.5,116.03,7.39,-6.640391,3.24304,0.16,-12.7,4092.2,7.39,296.03,12,3,17660,0,-58.197799,14.158775,0.84,1.06,2412,0,0,0,65535,0,1,0,0,0,0,8,0,5684,4,0,32,18431,0,192510289,660,5.414,17.402788,16690,36356,0
Data,2020-01-22 15:25:08.250Z,674.75,674.5,3,1486,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,674.75,116.47,7.35,-6.579484,3.276109,0.16,-12.76,4088.98,7.35,296.47,12,3,58507,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.402788,16690,36356,0
Data,2020-01-22 15:25:08.500Z,675,675,3,1487,0,675,624.704346,6.362765,3.202398,10.861076,0.305783,-35.253874,6.4148,319.770747,320.642559,-10.095293,3837.274812,0,675,115.54,7.53,-6.794202,3.246493,0.17,-12.8,4085.74,7.53,295.54,12,3,17376,0,-58.197829,14.158789,0.84,1.06,51183,0,0,0,49003,0,1,0,0,0,0,8,0,5685,4,0,32,47592,0,192510289,660,5.414,17.402788,16690,36356,0
Data,2020-01-22 15:25:08.750Z,675.25,675,3,1487,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,675.25,115.6,7.4,-6.673561,3.197435,0.17,-12.92,4082.4,7.4,295.6,12,3,28060,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.402788,16690,36356,0
Data,2020-01-22 15:25:09.000Z,675.5,675.5,3,1488,0,675.5,625.240845,6.396956,3.223447,10.899178,0.308255,-35.164056,6.449418,319.731355,320.61001,-14.05044,3830.249592,0,675.5,115.23,7.5,-6.78453,3.196897,0.2,-12.98,4079.08,7.5,295.23,12,3,29165,0,-58.19786,14.158803,0.84,1.06,1544,0,0,0,25750,0,1,0,0,0,0,8,0,5673,4,0,33,2645,0,192510289,660,5.414,17.370552,16690,27072,0
Data,2020-01-22 15:25:09.250Z,675.75,675.5,3,1488,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,675.75,116.01,7.7,-6.920125,3.376666,0.19,-12.97,4075.81,7.7,296.01,12,3,2855,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.370552,16690,27072,0
Data,2020-01-22 15:25:09.500Z,676,676,3,1489,0,676,625.72052,6.424207,3.215697,10.918759,0.307856,-35.169399,6.476607,319.692397,320.569719,-12.553459,3823.972863,0,676,115.86,7.74,-6.964936,3.375984,0.19,-12.98,4072.49,7.74,295.86,12,3,48251,0,-58.197893,14.158818,0.84,1.06,24558,0,0,0,23614,0,1,0,0,0,0,8,0,5667,4,0,33,39931,0,192510289,660,5.285,17.402788,16690,9776,0
Data,2020-01-22 15:25:09.750Z,676.25,676,3,1489,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,676.25,116.12,7.78,-6.985459,3.425165,0.18,-12.96,4069.21,7.78,296.12,12,3,42242,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.285,17.402788,16690,9776,0
Data,2020-01-22 15:25:10.000Z,676.5,676.5,3,1490,0,676.5,626.266907,6.451989,3.198588,10.934011,0.306536,-35.203904,6.504169,319.644363,320.517701,-14.289027,3816.828349,0,676.5,115.58,7.77,-7.00841,3.35486,0.18,-12.95,4065.93,7.77,295.58,12,3,16024,0,-58.197926,14.158833,0.84,1.06,46593,0,0,0,26760,0,1,0,0,0,0,8,0,5683,4,0,33,9253,0,192510289,660,5.401,17.402788,16690,60119,0
Data,2020-01-22 15:25:10.250Z,676.75,676.5,3,1490,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,676.75,116.09,8.01,-7.193816,3.522657,0.18,-12.87,4062.74,8.01,296.09,12,3,8201,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.401,17.402788,16690,60119,0
Data,2020-01-22 15:25:10.500Z,677,677,3,1491,0,677,626.683533,6.485105,3.182904,10.957919,0.305526,-35.230472,6.537119,319.621424,320.491714,-10.888346,3811.384176,0,677,115.51,7.88,-7.11178,3.393669,0.18,-12.85,4059.55,7.88,295.51,12,3,12346,0,-58.19796,14.158848,0.84,1.06,7778,0,0,0,31175,0,1,0,0,0,0,8,0,5686,4,0,34,44902,0,192510289,660,5.414,17.402788,16690,36356,0
Data,2020-01-22 15:25:10.750Z,677.25,677,3,1491,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,677.25,115.34,8.03,-7.257385,3.436751,0.18,-12.82,4056.37,8.03,295.34,12,3,57323,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.402788,16690,36356,0
Data,2020-01-22 15:25:11.000Z,677.5,677.5,3,1492,0,677.5,627.179077,6.542277,3.139007,10.970479,0.302259,-35.330758,6.593746,319.614511,320.475289,-12.943498,3804.912427,0,677.5,115.55,8.08,-7.289851,3.484893,0.18,-12.8,4053.19,8.08,295.55,12,3,5011,0,-58.197993,14.158863,0.84,1.07,63049,0,0,0,30976,0,1,0,0,0,0,8,0,5671,4,0,34,23157,0,192510289,660,5.298,17.370552,16690,65242,0
Data,2020-01-22 15:25:11.250Z,677.75,677.5,3,1492,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,677.75,115.48,8.1,-7.312158,3.484588,0.19,-12.82,4049.96,8.1,295.48,12,3,38018,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.298,17.370552,16690,65242,0
Data,2020-01-22 15:25:11.500Z,678,678,3,1493,0,678,627.633789,6.56686,3.086313,10.961175,0.297471,-35.484112,6.617519,319.576354,320.423302,-11.869674,3798.97759,0,678,114.69,8.17,-7.423108,3.412678,0.19,-12.87,4046.69,8.17,294.69,12,3,64837,0,-58.198028,14.158879,0.85,1.07,46682,0,0,0,32768,0,1,0,0,0,0,8,0,5166,4,0,34,19901,1,192510289,660,5.182,17.370552,16690,27683,0
Data,2020-01-22 15:25:11.750Z,678.25,678,3,1493,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,678.25,115.81,8.15,-7.336979,3.548414,0.19,-53.91,4043.34,8.15,295.81,12,3,47701,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.182,17.370552,16690,27683,0
Data,1904-01-01 00:00:00.000Z,0,0,3,1494,1,0,628.144531,6.611741,3.109966,10.957835,0.300434,-35.376227,6.662912,319.553281,320.408478,-999,-999,1,678.5,114.72,8.35,-7.584825,3.491838,0.21,-13.06,4039.96,8.35,294.72,12,3,21656,0,-58.198063,14.158894,0.85,1.07,64536,0,0,0,23977,0,1,0,0,0,0,8,0,5776,4,0,34,1234,0,192510289,660,5.394,17.370552,16690,8792,0
Data,1904-01-01 00:00:00.250Z,-3662550833.25,0,3,1494,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,115.24,8.31,-7.516641,3.543474,0.21,-13.12,4036.66,8.31,295.24,12,3,15295,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.394,17.370552,16690,8792,0
Data,2020-01-22 15:25:12.500Z,679,679,3,1495,0,679,628.748352,6.634719,3.203004,11.056285,0.309618,-35.063089,6.687459,319.491722,320.372855,-14.531388,3784.446202,0,679,115.79,8.36,-7.5273,3.637218,0.19,-13.18,4033.29,8.36,295.79,12,3,53505,0,-58.198098,14.15891,0.85,1.07,5219,0,0,0,65535,0,1,0,0,0,0,8,0,5736,4,0,35,11765,0,192510289,660,5.388,17.370552,16690,53597,0
Data,2020-01-22 15:25:12.750Z,679.25,679,3,1495,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,679.25,115.98,8.52,-7.659029,3.732249,0.18,-13.24,4029.91,8.52,295.98,12,3,56559,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.388,17.370552,16690,53597,0
Data,2020-01-22 15:25:13.000Z,679.5,679.5,3,1496,0,679.5,629.287354,6.641131,3.428238,11.087369,0.331264,-34.370131,6.697558,319.420753,320.363348,-14.038259,3777.427072,0,679.5,115.64,8.49,-7.653995,3.673752,0.17,-13.28,4026.57,8.49,295.64,12,3,55557,0,-58.198134,14.158927,0.85,1.07,55539,0,0,0,65535,0,1,0,0,0,0,8,0,5727,4,0,35,59784,0,192510289,660,5.414,17.370552,16690,27072,0
Data,2020-01-22 15:25:13.250Z,679.75,679.5,3,1496,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,679.75,116.23,8.57,-7.687522,3.787731,0.17,-13.29,4023.27,8.57,296.23,12,3,30674,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.370552,16690,27072,0
Data,2020-01-22 15:25:13.500Z,680,680,3,1497,0,680,629.715881,6.658757,3.552973,11.119939,0.343507,-33.993859,6.717272,319.378689,320.355981,-11.152997,3771.850574,0,680,115.65,8.73,-7.869703,3.778978,0.17,-13.26,4019.98,8.73,295.65,12,3,11670,0,-58.19817,14.158945,0.85,1.07,20724,0,0,0,65535,0,1,0,0,0,0,8,0,5752,4,0,35,35566,0,192510289,660,5.388,17.370552,16690,53597,0
Data,2020-01-22 15:25:13.750Z,680.25,680,3,1497,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,680.25,115.84,8.78,-7.902129,3.826847,0.16,-13.21,4016.73,8.78,295.84,12,3,5879,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.388,17.370552,16690,53597,0
Data,2020-01-22 15:25:14.000Z,680.5,680.5,3,1498,0,680.5,630.293518,6.682799,3.728007,11.142846,0.360704,-33.485184,6.744248,319.322385,320.348416,-15.022999,3764.339074,0,680.5,114.76,8.74,-7.936533,3.660471,0.16,-13.14,4013.48,8.74,294.76,12,3,30966,0,-58.198206,14.158963,0.85,1.06,7010,0,0,0,65535,0,1,0,0,0,0,8,0,5697,4,0,35,5169,0,192510289,660,5.285,17.370552,16690,49652,0
Data,2020-01-22 15:25:14.250Z,680.75,680.5,3,1498,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,680.75,116.06,8.88,-7.97721,3.901092,0.16,-13.14,4010.22,8.88,296.06,12,3,11859,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.285,17.370552,16690,49652,0
Data,2020-01-22 15:25:14.500Z,681,681,3,1499,0,681,630.686218,6.712718,3.835385,11.246686,0.371633,-33.172547,6.776035,319.299643,320.356622,-10.206438,3759.235855,0,681,115.24,8.89,-8.041268,3.790793,0.16,-13.13,4007.01,8.89,295.24,12,3,29960,0,-58.198243,14.15898,0.84,1.06,7929,0,0,0,65535,0,1,0,0,0,0,8,0,5705,4,0,36,12484,0,192510289,660,5.394,17.338308,16690,18151,0
Data,2020-01-22 15:25:14.750Z,681.25,681,3,1499,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,681.25,114.81,8.97,-8.142107,3.763906,0.16,-13.1,4003.78,8.97,294.81,12,3,56168,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.394,17.338308,16690,18151,0
Data,2020-01-22 15:25:15.000Z,681.5,681.5,3,1500,0,681.5,631.252319,6.767758,3.932651,11.371275,0.382165,-32.875755,6.832881,319.280501,320.367206,-14.704347,3751.883681,0,681.5,114.44,9.11,-8.293699,3.769172,0.16,-13.02,4000.56,9.11,294.44,12,3,13132,0,-58.19828,14.158996,0.84,1.06,8679,0,0,0,63643,0,1,0,0,0,0,8,0,5709,4,0,36,26429,0,192510289,660,5.394,17.338308,16690,18151,0
Data,2020-01-22 15:25:15.250Z,681.75,681.5,3,1500,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,681.75,114.7,9.16,-8.321935,3.827662,0.16,-12.95,3997.36,9.16,294.7,12,3,16247,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.394,17.338308,16690,18151,0
Data,2020-01-22 15:25:15.500Z,682,682,3,1501,0,682,631.736694,6.823342,3.950738,11.476765,0.385097,-32.789046,6.888977,319.273855,320.368672,-12.573602,3745.59688,0,682,114.25,9.19,-8.379093,3.774506,0.17,-12.91,3994.15,9.19,294.25,11,3,10659,0,-58.198318,14.159013,0.83,1.05,33984,0,0,0,57822,0,1,0,0,0,0,8,0,5685,4,0,36,21672,0,192510289,660,5.388,17.370552,16690,53597,0
Data,2020-01-22 15:25:15.750Z,682.25,682,3,1501,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,682.25,114.47,9.2,-8.37364,3.810794,0.17,-12.84,3990.97,9.2,294.47,11,3,64010,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.388,17.370552,16690,53597,0
Data,2020-01-22 15:25:16.000Z,682.5,682.5,3,1502,0,682.5,632.173462,6.878367,3.962841,11.531175,0.387472,-32.718476,6.94442,319.273489,320.374852,-11.331783,3739.930989,0,682.5,113.87,9.31,-8.513678,3.767411,0.17,-12.77,3987.81,9.31,293.87,12,3,61054,0,-58.198356,14.15903,0.83,1.06,64713,0,0,0,48424,0,1,0,0,0,0,8,0,5692,4,0,36,28402,0,192510289,660,5.272,17.338308,16690,8952,0
Data,2020-01-22 15:25:16.250Z,682.75,682.5,3,1502,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,682.75,113.72,9.3,-8.514357,3.741087,0.17,-12.75,3984.63,9.3,293.72,12,3,32366,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.272,17.338308,16690,8952,0
Data,2020-01-22 15:25:16.500Z,683,683,3,1503,0,683,632.629333,6.920054,3.961326,11.570342,0.388154,-32.692883,6.986233,319.255191,320.358269,-11.821134,3734.020422,0,683,112.86,9.41,-8.670909,3.655604,0.17,-12.72,3981.44,9.41,292.86,12,3,59255,0,-58.198396,14.159046,0.83,1.06,19213,0,0,0,43869,0,1,0,0,0,0,8,0,5685,4,0,37,32167,0,192510289,660,5.414,17.338308,16690,3455,0
Data,2020-01-22 15:25:16.750Z,683.25,683,3,1503,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,683.25,113.59,9.45,-8.660288,3.781787,0.18,-12.68,3978.27,9.45,293.59,12,3,1419,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.338308,16690,3455,0
Data,2020-01-22 15:25:17.000Z,683.5,683.5,3,1504,0,683.5,633.113037,6.940899,3.902361,11.575233,0.382628,-32.832918,7.006141,319.209169,320.296277,-12.534913,3727.752966,0,683.5,112.57,9.39,-8.670832,3.603994,0.18,-12.7,3975.09,9.39,292.57,12,3,30693,0,-58.198435,14.159062,0.84,1.06,40522,0,0,0,36675,0,1,0,0,0,0,8,0,5673,4,0,37,7560,0,192510289,660,5.298,17.338308,16690,39525,0
Data,2020-01-22 15:25:17.250Z,683.75,683.5,3,1504,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,683.75,113.23,9.48,-8.711446,3.739131,0.2,-12.68,3971.94,9.48,293.23,12,3,12719,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.298,17.338308,16690,39525,0
Data,2020-01-22 15:25:17.500Z,684,684,3,1505,0,684,633.618286,6.918995,3.964206,11.551269,0.387802,-32.686127,6.985114,319.111394,320.212976,-13.083002,3721.211465,0,684,113,9.48,-8.726386,3.704131,0.2,-12.69,3968.72,9.48,293,12,3,10216,0,-58.198476,14.159079,0.84,1.06,4760,0,0,0,31322,0,1,0,0,0,0,8,0,5682,4,0,37,19936,0,192510289,660,5.272,17.338308,16690,8952,0
Data,2020-01-22 15:25:17.750Z,684.25,684,3,1505,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,684.25,113.18,9.5,-8.733092,3.7394,0.2,-12.73,3965.51,9.5,293.18,12,3,28415,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.272,17.338308,16690,8952,0
Data,2020-01-22 15:25:18.000Z,684.5,684.5,3,1506,0,684.5,634.128296,6.949997,4.041715,11.584421,0.395912,-32.463912,7.017506,319.073286,320.197689,-13.195969,3714.61348,0,684.5,113.17,9.66,-8.880839,3.800829,0.18,-12.72,3962.34,9.66,293.17,11,3,10756,0,-58.198517,14.159095,0.84,1.06,47416,0,0,0,41360,0,1,0,0,0,0,8,0,5682,4,0,37,35039,0,192510289,660,5.407,17.338308,16690,19469,0
Data,2020-01-22 15:25:18.250Z,684.75,684.5,3,1506,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,684.75,113.14,9.64,-8.864437,3.788319,0.16,-12.65,3959.24,9.64,293.14,12,3,18062,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.407,17.338308,16690,19469,0
Data,2020-01-22 15:25:18.500Z,685,685,3,1507,0,685,634.5224,6.938762,4.064012,11.604041,0.397544,-32.414932,7.006546,319.003798,320.132642,-10.190151,3709.518405,0,685,112.82,9.81,-9.04215,3.804684,0.16,-12.56,3956.21,9.81,292.82,12,3,42766,0,-58.198557,14.159112,0.84,1.06,64825,0,0,0,65535,0,1,0,0,0,0,8,0,5761,4,0,38,5586,0,192510289,660,5.272,17.338308,16690,8952,0
Data,2020-01-22 15:25:18.750Z,685.25,685,3,1507,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,685.25,111.5,9.49,-8.829663,3.478097,0.19,-12.55,3953.09,9.49,291.5,12,3,38384,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.272,17.338308,16690,8952,0
Data,2020-01-22 15:25:19.000Z,685.5,685.5,3,1508,0,685.5,635.092041,6.935018,4.091979,11.626321,0.399819,-32.34655,7.003188,318.917676,320.052701,-14.717371,3702.159719,0,685.5,113.18,9.55,-8.779055,3.759081,0.2,-12.51,3949.94,9.55,293.18,11,3,2816,0,-58.198598,14.159128,0.84,1.07,24819,0,0,0,22818,0,1,0,0,0,0,8,0,5703,4,0,37,40589,0,192510289,660,5.401,17.338308,16690,27052,0
Data,2020-01-22 15:25:19.250Z,685.75,685.5,3,1508,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,685.75,114.29,9.85,-8.97803,4.05185,0.18,-12.43,3946.87,9.85,294.29,11,3,22485,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.401,17.338308,16690,27052,0
Data,2020-01-22 15:25:19.500Z,686,686,3,1509,0,686,635.580688,6.914191,4.161946,11.654071,0.405767,-32.185546,6.98337,318.823823,319.975509,-12.613765,3695.852837,0,686,111.68,9.87,-9.171812,3.646199,0.16,-12.49,3943.72,9.87,291.68,11,3,10355,0,-58.19864,14.159146,0.85,1.07,2353,0,0,0,65535,0,1,0,0,0,0,8,0,5735,4,0,38,26225,0,192510289,660,5.401,17.338308,16690,27052,0
Data,2020-01-22 15:25:19.750Z,686.25,686,3,1509,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,686.25,111.42,9.66,-8.992768,3.527849,0.18,-12.47,3940.61,9.66,291.42,12,3,43177,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.401,17.338308,16690,27052,0
Data,2020-01-22 15:25:20.000Z,686.5,686.5,3,1510,0,686.5,636.013062,6.9099,4.186281,11.664434,0.407743,-32.128079,6.979415,318.756936,319.914016,-11.15256,3690.276557,0,686.5,111.96,9.49,-8.801455,3.548873,0.19,-12.47,3937.46,9.49,291.96,12,3,18391,0,-58.198682,14.159162,0.85,1.07,56083,0,0,0,18962,0,1,0,0,0,0,8,0,5678,4,0,38,55391,0,192510289,660,5.414,17.338308,16690,3455,0
Data,2020-01-22 15:25:20.250Z,686.75,686.5,3,1510,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,686.75,112.45,9.64,-8.909415,3.681295,0.2,-12.47,3934.3,9.64,292.45,11,3,25014,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,192510289,660,5.414,17.338308,16690,3455,0
