AVAPS-LOG,UTC Date & Time,Session Time,Channel,Event or Error Message,Calling Context
AVAPS-LOG,2020-01-22 15:51:33.864Z,2869.408,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:51:34.345Z,2869.890,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:51:34.346Z,2869.891,,Sonde 192510296 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:52:32.058Z,2927.602,2,Sonde 192510296 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:52:33.878Z,2929.422,2,Sonde 192510296 Preview OK by operator
AVAPS-LOG,2020-01-22 15:52:53.894Z,2949.438,2,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:53:03.044Z,2958.588,2,CHANNEL 2 READY for launch
AVAPS-LOG,2020-01-22 15:53:09.045Z,2964.589,8,Sonde 192510312 Launch Detect; Launch Time 2020-01-22 15:53:05.000; Dfile Name D20200122_155305.8
AVAPS-LOG,2020-01-22 15:53:09.045Z,2964.589,8,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 15:53:58.901Z,3014.445,5,Sounding STOP request
AVAPS-LOG,2020-01-22 15:54:01.455Z,3016.999,5,Sounding files closed
AVAPS-LOG,2020-01-22 15:54:01.460Z,3017.004,5,Sounding files renamed
AVAPS-LOG,2020-01-22 15:54:02.239Z,3017.783,5,Sounding ENDED
AVAPS-LOG,2020-01-22 15:55:48.066Z,3123.611,3,Sounding START request
AVAPS-LOG,2020-01-22 15:55:48.301Z,3123.845,3,Sounding files created
AVAPS-LOG,2020-01-22 15:55:53.593Z,3129.138,3,Sounding frequency 404.00 selected by operator
AVAPS-LOG,2020-01-22 15:56:13.584Z,3149.128,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:56:14.066Z,3149.610,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:56:14.536Z,3150.080,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:56:14.536Z,3150.080,,Sonde 193430414 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:56:37.328Z,3172.872,3,Sonde 193430414 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:56:39.147Z,3174.691,3,Sonde 193430414 Preview OK by operator
AVAPS-LOG,2020-01-22 15:56:53.394Z,3188.938,3,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:57:03.044Z,3198.588,3,CHANNEL 3 READY for launch
AVAPS-LOG,2020-01-22 15:57:33.914Z,3229.458,6,Sounding STOP request
AVAPS-LOG,2020-01-22 15:57:36.755Z,3232.300,6,Sounding files closed
